ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown
0.0001,0.8,45,12945,43.35264580919274,-0.017085822302758256,0.9863319235531015,672.3928464753624
0.0001,0.8,50,11968,43.00635026737968,-0.02787468335408231,0.9778211724918163,665.5990241795001
0.0001,0.8,55,10344,42.59474091260634,-0.025076154968244314,0.9798354820247281,502.1538760557723
0.0001,0.8,60,8158,42.682029909291494,-0.006173389559675512,0.9949705179709543,334.3678279437199
0.0001,1.0,45,12945,43.35264580919274,-0.017085822302758256,0.9863319235531015,672.3928464753624
0.0001,1.0,50,11968,43.00635026737968,-0.02787468335408231,0.9778211724918163,665.5990241795001
0.0001,1.0,55,10344,42.59474091260634,-0.025076154968244314,0.9798354820247281,502.1538760557723
0.0001,1.0,60,8158,42.682029909291494,-0.006173389559675512,0.9949705179709543,334.3678279437199
0.0001,1.2,45,12945,43.35264580919274,-0.017085822302758256,0.9863319235531015,672.3928464753624
0.0001,1.2,50,11968,43.00635026737968,-0.02787468335408231,0.9778211724918163,665.5990241795001
0.0001,1.2,55,10344,42.59474091260634,-0.025076154968244314,0.9798354820247281,502.1538760557723
0.0001,1.2,60,8158,42.682029909291494,-0.006173389559675512,0.9949705179709543,334.3678279437199
0.0001,1.4,45,10165,42.58730939498279,-0.04491950012583652,0.9651358580650771,773.8771825741034
0.0001,1.4,50,9431,42.2542678401018,-0.057400969807330754,0.9556264396986702,794.4160904166142
0.0001,1.4,55,8198,41.82727494510856,-0.055334853388536456,0.9568372205261918,619.1683188605499
0.0001,1.4,60,6528,41.92708333333333,-0.020148305890248974,0.9840776075503919,484.90549954576505
0.0002,0.8,45,10850,43.354838709677416,-0.01287385077924172,0.9894583459945671,630.2458513046082
0.0002,0.8,50,10124,43.01659423152904,-0.0252783343214196,0.9794926595424144,662.903118207045
0.0002,0.8,55,8897,42.56490952006294,-0.026354042982545827,0.9784602583635027,532.7268603177844
0.0002,0.8,60,7160,42.70949720670391,0.005513901057317441,1.0045709900803863,296.1505648550778
0.0002,1.0,45,10850,43.354838709677416,-0.01287385077924172,0.9894583459945671,630.2458513046082
0.0002,1.0,50,10124,43.01659423152904,-0.0252783343214196,0.9794926595424144,662.903118207045
0.0002,1.0,55,8897,42.56490952006294,-0.026354042982545827,0.9784602583635027,532.7268603177844
0.0002,1.0,60,7160,42.70949720670391,0.005513901057317441,1.0045709900803863,296.1505648550778
0.0002,1.2,45,10850,43.354838709677416,-0.01287385077924172,0.9894583459945671,630.2458513046082
0.0002,1.2,50,10124,43.01659423152904,-0.0252783343214196,0.9794926595424144,662.903118207045
0.0002,1.2,55,8897,42.56490952006294,-0.026354042982545827,0.9784602583635027,532.7268603177844
0.0002,1.2,60,7160,42.70949720670391,0.005513901057317441,1.0045709900803863,296.1505648550778
0.0002,1.4,45,8594,42.78566441703514,-0.036455290033445165,0.9710795464443976,652.2977917386368
0.0002,1.4,50,8048,42.49502982107356,-0.04869014160346302,0.9616349621442847,684.1474908239187
0.0002,1.4,55,7131,42.06983592763988,-0.05032551870925939,0.9600923446323236,572.0147996842691
0.0002,1.4,60,5799,42.17968615278496,-0.01206783350676147,0.9902988041219074,412.38807081872073
0.0003,0.8,45,9083,43.146537487614225,0.005621778865015966,1.0047280066673658,508.4274538583124
0.0003,0.8,50,8567,42.74541846620754,-0.01602020247738719,0.9866711319425376,587.1838193884222
0.0003,0.8,55,7654,42.474523125163316,-0.015566142416446846,0.9869380563815877,478.6061147823309
0.0003,0.8,60,6302,42.58965407807045,0.008459153024686899,1.0071548365190932,314.3886064139304
0.0003,1.0,45,9083,43.146537487614225,0.005621778865015966,1.0047280066673658,508.4274538583124
0.0003,1.0,50,8567,42.74541846620754,-0.01602020247738719,0.9866711319425376,587.1838193884222
0.0003,1.0,55,7654,42.474523125163316,-0.015566142416446846,0.9869380563815877,478.6061147823309
0.0003,1.0,60,6302,42.58965407807045,0.008459153024686899,1.0071548365190932,314.3886064139304
0.0003,1.2,45,9083,43.146537487614225,0.005621778865015966,1.0047280066673658,508.4274538583124
0.0003,1.2,50,8567,42.74541846620754,-0.01602020247738719,0.9866711319425376,587.1838193884222
0.0003,1.2,55,7654,42.474523125163316,-0.015566142416446846,0.9869380563815877,478.6061147823309
0.0003,1.2,60,6302,42.58965407807045,0.008459153024686899,1.0071548365190932,314.3886064139304
0.0003,1.4,45,7299,42.4989724619811,-0.022296745880958393,0.9818119168986083,620.0426672236413
0.0003,1.4,50,6915,42.14027476500362,-0.046169093184039806,0.9626793456068082,685.7672668955864
0.0003,1.4,55,6219,41.93600257276089,-0.042358102792708394,0.9654815226718315,580.3520051808354
0.0003,1.4,60,5168,42.027863777089784,-0.013864846141220875,0.9886133459413977,449.0425345259791
0.0004,0.8,45,7510,43.20905459387483,0.015988016703747075,1.0138021707333,440.43424380318527
0.0004,0.8,50,7139,42.76509315030116,-0.00984762315099778,0.9916013331415756,495.7171103275536
0.0004,0.8,55,6463,42.34875444839858,-0.01099337027403727,0.9905526875271796,394.4278143421476
0.0004,0.8,60,5450,42.42201834862385,0.01048279158754593,1.009081124876592,310.08798151087143
0.0004,1.0,45,7510,43.20905459387483,0.015988016703747075,1.0138021707333,440.43424380318527
0.0004,1.0,50,7139,42.76509315030116,-0.00984762315099778,0.9916013331415756,495.7171103275536
0.0004,1.0,55,6463,42.34875444839858,-0.01099337027403727,0.9905526875271796,394.4278143421476
0.0004,1.0,60,5450,42.42201834862385,0.01048279158754593,1.009081124876592,310.08798151087143
0.0004,1.2,45,7510,43.20905459387483,0.015988016703747075,1.0138021707333,440.43424380318527
0.0004,1.2,50,7139,42.76509315030116,-0.00984762315099778,0.9916013331415756,495.7171103275536
0.0004,1.2,55,6463,42.34875444839858,-0.01099337027403727,0.9905526875271796,394.4278143421476
0.0004,1.2,60,5450,42.42201834862385,0.01048279158754593,1.009081124876592,310.08798151087143
0.0004,1.4,45,6077,42.38933684383742,-0.017047580127244732,0.985763208130231,564.6022404646301
0.0004,1.4,50,5796,41.908212560386474,-0.0492237754526999,0.9593868358176852,618.7404159150557
0.0004,1.4,55,5278,41.644562334217504,-0.04295623612243403,0.964229310259667,528.300680595544
0.0004,1.4,60,4480,41.74107142857143,-0.01568635066498922,0.9868093469198027,400.2727646494619
0.0005,0.8,45,6318,43.17822095599874,0.029239991350527877,1.0258336463681992,340.86309623804254
0.0005,0.8,50,6038,42.79562769128851,0.001474348076509593,1.0012901481168874,406.3044504398591
0.0005,0.8,55,5549,42.24184537754551,-0.013391466055582005,0.9882808291240772,403.905353708569
0.0005,0.8,60,4751,42.538412965691435,0.02159958372934559,1.0192075395565166,290.53051087171684
0.0005,1.0,45,6318,43.17822095599874,0.029239991350527877,1.0258336463681992,340.86309623804254
0.0005,1.0,50,6038,42.79562769128851,0.001474348076509593,1.0012901481168874,406.3044504398591
0.0005,1.0,55,5549,42.24184537754551,-0.013391466055582005,0.9882808291240772,403.905353708569
0.0005,1.0,60,4751,42.538412965691435,0.02159958372934559,1.0192075395565166,290.53051087171684
0.0005,1.2,45,6318,43.17822095599874,0.029239991350527877,1.0258336463681992,340.86309623804254
0.0005,1.2,50,6038,42.79562769128851,0.001474348076509593,1.0012901481168874,406.3044504398591
0.0005,1.2,55,5549,42.24184537754551,-0.013391466055582005,0.9882808291240772,403.905353708569
0.0005,1.2,60,4751,42.538412965691435,0.02159958372934559,1.0192075395565166,290.53051087171684
0.0005,1.4,45,5179,42.247538134775056,0.007278587639274172,1.0062548930476378,435.5263535119486
0.0005,1.4,50,4966,41.84454289166331,-0.024796844258539612,0.9788871566722728,492.4379665324576
0.0005,1.4,55,4586,41.517662450937635,-0.031053419730179423,0.9734512007847517,478.9043714020999
0.0005,1.4,60,3949,41.833375538110914,0.0010024514888698586,1.0008715387301503,363.25600232129364
