ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown
0.0001,0.8,45,4598,41.67029143105698,-0.10379566777509953,0.9149341012493276,642.1000853543367
0.0001,0.8,50,4298,41.763610981852025,-0.09518691051804842,0.921534982469811,615.9890780028197
0.0001,0.8,55,3698,41.21146565711195,-0.11793772855948596,0.9028802645981289,569.8594259163322
0.0001,0.8,60,2911,41.32600480934387,-0.11343955338937915,0.9053392764500146,459.54313288694004
0.0001,1.0,45,4598,41.67029143105698,-0.10379566777509953,0.9149341012493276,642.1000853543367
0.0001,1.0,50,4298,41.763610981852025,-0.09518691051804842,0.921534982469811,615.9890780028197
0.0001,1.0,55,3698,41.21146565711195,-0.11793772855948596,0.9028802645981289,569.8594259163322
0.0001,1.0,60,2911,41.32600480934387,-0.11343955338937915,0.9053392764500146,459.54313288694004
0.0001,1.2,45,4598,41.67029143105698,-0.10379566777509953,0.9149341012493276,642.1000853543367
0.0001,1.2,50,4298,41.763610981852025,-0.09518691051804842,0.921534982469811,615.9890780028197
0.0001,1.2,55,3698,41.21146565711195,-0.11793772855948596,0.9028802645981289,569.8594259163322
0.0001,1.2,60,2911,41.32600480934387,-0.11343955338937915,0.9053392764500146,459.54313288694004
0.0001,1.4,45,3647,40.41678091582122,-0.1619271747068276,0.8720008423225203,726.6892875383468
0.0001,1.4,50,3417,40.415569212759735,-0.15100501072004052,0.8796054682210964,694.5082579381801
0.0001,1.4,55,2987,40.2745229327084,-0.15349550701641035,0.8769172820067541,583.8349081522471
0.0001,1.4,60,2367,40.13519222644698,-0.17210390427009575,0.8620362478975235,509.0450553615562
0.0002,0.8,45,4011,41.386187983046625,-0.10543529443544196,0.9117748345556146,599.5416691790304
0.0002,0.8,50,3768,41.48089171974522,-0.09869735910780883,0.9168986293283521,581.6470126413285
0.0002,0.8,55,3279,40.957609027142425,-0.13421134586182107,0.8879086909019849,565.0645297032897
