ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown,suspicious_abs_avg_r,suspicious_pf,suspicious_low_trades,valid,scan_id
0.0001,0.8,45,10897,42.75488666605487,-0.05764279884537573,0.9528608830119936,740.5211610768094,False,False,False,True,53500c91
0.0001,0.8,50,10121,42.57484438296611,-0.06184168421906098,0.9493926494342585,746.5775608104168,False,False,False,True,53500c91
0.0001,0.8,55,8681,42.06888607303306,-0.07061992777214365,0.9421382949919039,699.5113168899742,False,False,False,True,53500c91
0.0001,0.8,60,6796,42.0394349617422,-0.08172617621383972,0.9325694838814224,621.0500274295088,False,False,False,True,53500c91
0.0001,1.0,45,10897,42.75488666605487,-0.05764279884537573,0.9528608830119936,740.5211610768094,False,False,False,True,53500c91
0.0001,1.0,50,10121,42.57484438296611,-0.06184168421906098,0.9493926494342585,746.5775608104168,False,False,False,True,53500c91
0.0001,1.0,55,8681,42.06888607303306,-0.07061992777214365,0.9421382949919039,699.5113168899742,False,False,False,True,53500c91
0.0001,1.0,60,6796,42.0394349617422,-0.08172617621383972,0.9325694838814224,621.0500274295088,False,False,False,True,53500c91
0.0001,1.2,45,10897,42.75488666605487,-0.05764279884537573,0.9528608830119936,740.5211610768094,False,False,False,True,53500c91
0.0001,1.2,50,10121,42.57484438296611,-0.06184168421906098,0.9493926494342585,746.5775608104168,False,False,False,True,53500c91
0.0001,1.2,55,8681,42.06888607303306,-0.07061992777214365,0.9421382949919039,699.5113168899742,False,False,False,True,53500c91
0.0001,1.2,60,6796,42.0394349617422,-0.08172617621383972,0.9325694838814224,621.0500274295088,False,False,False,True,53500c91
0.0001,1.4,45,8597,41.47958590205886,-0.11471085441037734,0.9100205601160438,1080.788478729917,False,False,False,True,53500c91
0.0001,1.4,50,8017,41.24984408132718,-0.12041521664141873,0.9053787623291932,1070.8318553515687,False,False,False,True,53500c91
0.0001,1.4,55,6958,40.945674044265594,-0.12075791578988145,0.9046996794982731,914.8981146690262,False,False,False,True,53500c91
0.0001,1.4,60,5496,40.738719068413396,-0.14077820934723992,0.8890791746344325,838.4787639945505,False,False,False,True,53500c91
0.0002,0.8,45,9312,42.83719931271477,-0.049238125071530844,0.9589053566628745,520.1310082432358,False,False,False,True,53500c91
0.0002,0.8,50,8701,42.62728422020457,-0.054154219337819214,0.9548697963853541,532.8992934910526,False,False,False,True,53500c91
0.0002,0.8,55,7588,42.04006325777544,-0.07349229694841791,0.93906991790691,598.5590131290417,False,False,False,True,53500c91
0.0002,0.8,60,6046,41.84584849487265,-0.08565325266566684,0.9286420737444239,521.0601343481144,False,False,False,True,53500c91
0.0002,1.0,45,9312,42.83719931271477,-0.049238125071530844,0.9589053566628745,520.1310082432358,False,False,False,True,53500c91
0.0002,1.0,50,8701,42.62728422020457,-0.054154219337819214,0.9548697963853541,532.8992934910526,False,False,False,True,53500c91
0.0002,1.0,55,7588,42.04006325777544,-0.07349229694841791,0.93906991790691,598.5590131290417,False,False,False,True,53500c91
0.0002,1.0,60,6046,41.84584849487265,-0.08565325266566684,0.9286420737444239,521.0601343481144,False,False,False,True,53500c91
0.0002,1.2,45,9312,42.83719931271477,-0.049238125071530844,0.9589053566628745,520.1310082432358,False,False,False,True,53500c91
0.0002,1.2,50,8701,42.62728422020457,-0.054154219337819214,0.9548697963853541,532.8992934910526,False,False,False,True,53500c91
0.0002,1.2,55,7588,42.04006325777544,-0.07349229694841791,0.93906991790691,598.5590131290417,False,False,False,True,53500c91
0.0002,1.2,60,6046,41.84584849487265,-0.08565325266566684,0.9286420737444239,521.0601343481144,False,False,False,True,53500c91
0.0002,1.4,45,7424,41.716056034482754,-0.11037468625618077,0.9119224038359975,854.5389667161548,False,False,False,True,53500c91
0.0002,1.4,50,6966,41.501579098478324,-0.11493731877597796,0.9082530894506748,843.6604765241339,False,False,False,True,53500c91
0.0002,1.4,55,6161,41.11345560785587,-0.12567982490770488,0.8997290285989897,799.6494059414088,False,False,False,True,53500c91
0.0002,1.4,60,4954,40.754945498587006,-0.1471838739241617,0.8830926444247834,743.4364725050367,False,False,False,True,53500c91
0.0003,0.8,45,7882,42.476528799797,-0.07263940900352107,0.9386074377239042,615.2966999974492,False,False,False,True,53500c91
0.0003,0.8,50,7451,42.18225741511207,-0.08510095652068297,0.9283409994565754,687.0298689671446,False,False,False,True,53500c91
0.0003,0.8,55,6598,41.770233404061834,-0.09838560233203937,0.9175322484168624,686.3911702809042,False,False,False,True,53500c91
0.0003,0.8,60,5383,41.482444733420024,-0.12356098876028235,0.8969548195086346,670.6669620445217,False,False,False,True,53500c91
0.0003,1.0,45,7882,42.476528799797,-0.07263940900352107,0.9386074377239042,615.2966999974492,False,False,False,True,53500c91
0.0003,1.0,50,7451,42.18225741511207,-0.08510095652068297,0.9283409994565754,687.0298689671446,False,False,False,True,53500c91
0.0003,1.0,55,6598,41.770233404061834,-0.09838560233203937,0.9175322484168624,686.3911702809042,False,False,False,True,53500c91
0.0003,1.0,60,5383,41.482444733420024,-0.12356098876028235,0.8969548195086346,670.6669620445217,False,False,False,True,53500c91
0.0003,1.2,45,7882,42.476528799797,-0.07263940900352107,0.9386074377239042,615.2966999974492,False,False,False,True,53500c91
0.0003,1.2,50,7451,42.18225741511207,-0.08510095652068297,0.9283409994565754,687.0298689671446,False,False,False,True,53500c91
0.0003,1.2,55,6598,41.770233404061834,-0.09838560233203937,0.9175322484168624,686.3911702809042,False,False,False,True,53500c91
0.0003,1.2,60,5383,41.482444733420024,-0.12356098876028235,0.8969548195086346,670.6669620445217,False,False,False,True,53500c91
0.0003,1.4,45,6360,41.4937106918239,-0.11857724461089031,0.9039117898105106,781.5365986683478,False,False,False,True,53500c91
0.0003,1.4,50,6040,41.14238410596027,-0.13246892695445503,0.8930036035332879,836.1169948280487,False,False,False,True,53500c91
