ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown
0.0001,0.8,45,1495,42.943143812709025,-0.16631230688738433,0.8661123101169762,408.98140306812695
0.0001,0.8,50,1427,42.9572529782761,-0.20120428213843874,0.8388043868283873,435.17798959952097
0.0001,0.8,55,1284,41.74454828660436,-0.22465808005557428,0.8220040893409618,420.631431065978
0.0001,0.8,60,1038,40.26974951830443,-0.2709418192715549,0.7861922410827961,382.34093617085773
0.0001,1.0,45,1495,42.943143812709025,-0.16631230688738433,0.8661123101169762,408.98140306812695
0.0001,1.0,50,1427,42.9572529782761,-0.20120428213843874,0.8388043868283873,435.17798959952097
0.0001,1.0,55,1284,41.74454828660436,-0.22465808005557428,0.8220040893409618,420.631431065978
0.0001,1.0,60,1038,40.26974951830443,-0.2709418192715549,0.7861922410827961,382.34093617085773
0.0001,1.2,45,1495,42.943143812709025,-0.16631230688738433,0.8661123101169762,408.98140306812695
0.0001,1.2,50,1427,42.9572529782761,-0.20120428213843874,0.8388043868283873,435.17798959952097
0.0001,1.2,55,1284,41.74454828660436,-0.22465808005557428,0.8220040893409618,420.631431065978
0.0001,1.2,60,1038,40.26974951830443,-0.2709418192715549,0.7861922410827961,382.34093617085773
0.0001,1.4,45,1169,42.00171086398631,-0.22535820170413595,0.8253231968659035,380.96563171909594
0.0001,1.4,50,1120,41.964285714285715,-0.24741804657084948,0.8089852075973561,396.0801976382353
0.0001,1.4,55,1013,40.96742349457058,-0.2604403805649694,0.7995283811893756,374.52806882125304
0.0001,1.4,60,823,39.732685297691376,-0.3214424907201586,0.7540115482178561,349.6790839222796
0.0002,0.8,45,1359,43.78219278881531,-0.13052265818536227,0.8896915579601168,336.2194611848448
0.0002,0.8,50,1299,43.802925327174755,-0.14794065835796846,0.8753270284417849,333.52354377013694
0.0002,0.8,55,1173,42.54049445865303,-0.17346315033649087,0.8545931205425351,326.6670483301586
0.0002,0.8,60,951,41.11461619348054,-0.22857503848250238,0.8099030146732022,284.63529506056364
0.0002,1.0,45,1359,43.78219278881531,-0.13052265818536227,0.8896915579601168,336.2194611848448
0.0002,1.0,50,1299,43.802925327174755,-0.14794065835796846,0.8753270284417849,333.52354377013694
0.0002,1.0,55,1173,42.54049445865303,-0.17346315033649087,0.8545931205425351,326.6670483301586
0.0002,1.0,60,951,41.11461619348054,-0.22857503848250238,0.8099030146732022,284.63529506056364
0.0002,1.2,45,1359,43.78219278881531,-0.13052265818536227,0.8896915579601168,336.2194611848448
0.0002,1.2,50,1299,43.802925327174755,-0.14794065835796846,0.8753270284417849,333.52354377013694
0.0002,1.2,55,1173,42.54049445865303,-0.17346315033649087,0.8545931205425351,326.6670483301586
0.0002,1.2,60,951,41.11461619348054,-0.22857503848250238,0.8099030146732022,284.63529506056364
0.0002,1.4,45,1063,43.273753527751644,-0.17467396748174724,0.8577860666196885,299.95640754946197
