ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown
0.0001,0.8,45,13085,43.38555598012992,-0.013243197447318762,0.989408946280025,672.3928464753624
0.0001,0.8,50,12095,43.050847457627114,-0.023134382126035483,0.9815985649022313,665.5990241795001
0.0001,0.8,55,10452,42.6425564485266,-0.02149023528997821,0.9827232401828474,502.1538760557723
0.0001,0.8,60,8234,42.71314063638572,-0.007489577867092119,0.9939007583842109,334.3678279437199
0.0001,1.0,45,13085,43.38555598012992,-0.013243197447318762,0.989408946280025,672.3928464753624
0.0001,1.0,50,12095,43.050847457627114,-0.023134382126035483,0.9815985649022313,665.5990241795001
0.0001,1.0,55,10452,42.6425564485266,-0.02149023528997821,0.9827232401828474,502.1538760557723
0.0001,1.0,60,8234,42.71314063638572,-0.007489577867092119,0.9939007583842109,334.3678279437199
0.0001,1.2,45,13085,43.38555598012992,-0.013243197447318762,0.989408946280025,672.3928464753624
0.0001,1.2,50,12095,43.050847457627114,-0.023134382126035483,0.9815985649022313,665.5990241795001
0.0001,1.2,55,10452,42.6425564485266,-0.02149023528997821,0.9827232401828474,502.1538760557723
0.0001,1.2,60,8234,42.71314063638572,-0.007489577867092119,0.9939007583842109,334.3678279437199
0.0001,1.4,45,10273,42.636036211428014,-0.038951130893456073,0.9697584843694531,773.8771825741034
0.0001,1.4,50,9529,42.33392800923497,-0.049475708228411845,0.9617304943322171,794.4160904166142
0.0001,1.4,55,8278,41.90625755013288,-0.048664236402852924,0.9620052978389189,619.1683188605499
0.0001,1.4,60,6585,42.004555808656036,-0.018018413355248595,0.9857403536926483,484.90549954576505
0.0002,0.8,45,10969,43.404138937004284,-0.007297723250158061,0.9940192523011963,630.2458513046082
0.0002,0.8,50,10233,43.076321704290045,-0.018116222721683433,0.9852864317156886,662.903118207045
0.0002,0.8,55,8989,42.62988096562465,-0.019629865401410398,0.9839301629249012,532.7268603177844
0.0002,0.8,60,7226,42.77608635482978,0.008701517258917602,1.007230992029519,296.1505648550778
0.0002,1.0,45,10969,43.404138937004284,-0.007297723250158061,0.9940192523011963,630.2458513046082
0.0002,1.0,50,10233,43.076321704290045,-0.018116222721683433,0.9852864317156886,662.903118207045
0.0002,1.0,55,8989,42.62988096562465,-0.019629865401410398,0.9839301629249012,532.7268603177844
0.0002,1.0,60,7226,42.77608635482978,0.008701517258917602,1.007230992029519,296.1505648550778
0.0002,1.2,45,10969,43.404138937004284,-0.007297723250158061,0.9940192523011963,630.2458513046082
0.0002,1.2,50,10233,43.076321704290045,-0.018116222721683433,0.9852864317156886,662.903118207045
0.0002,1.2,55,8989,42.62988096562465,-0.019629865401410398,0.9839301629249012,532.7268603177844
0.0002,1.2,60,7226,42.77608635482978,0.008701517258917602,1.007230992029519,296.1505648550778
0.0002,1.4,45,8689,42.835769363563124,-0.03004081876665532,0.9761621792036114,652.2977917386368
0.0002,1.4,50,8135,42.56914566687154,-0.04028321715484831,0.9682367399776798,684.1474908239187
0.0002,1.4,55,7202,42.14107192446543,-0.042670420392083575,0.9661193282114159,572.0147996842691
0.0002,1.4,60,5851,42.26627926850111,-0.008372103209326184,0.9932541222488045,412.38807081872073
0.0003,0.8,45,9176,43.177855274629465,0.01257552507235804,1.0105979652668116,508.4274538583124
0.0003,0.8,50,8653,42.79440656419739,-0.007236884700944553,0.9939629683587323,587.1838193884222
0.0003,0.8,55,7730,42.52263906856404,-0.008121737978367016,0.993166593297905,478.6061147823309
0.0003,0.8,60,6361,42.666247445370225,0.01367280732206163,1.0116143928745405,314.3886064139304
0.0003,1.0,45,9176,43.177855274629465,0.01257552507235804,1.0105979652668116,508.4274538583124
0.0003,1.0,50,8653,42.79440656419739,-0.007236884700944553,0.9939629683587323,587.1838193884222
0.0003,1.0,55,7730,42.52263906856404,-0.008121737978367016,0.993166593297905,478.6061147823309
0.0003,1.0,60,6361,42.666247445370225,0.01367280732206163,1.0116143928745405,314.3886064139304
0.0003,1.2,45,9176,43.177855274629465,0.01257552507235804,1.0105979652668116,508.4274538583124
0.0003,1.2,50,8653,42.79440656419739,-0.007236884700944553,0.9939629683587323,587.1838193884222
0.0003,1.2,55,7730,42.52263906856404,-0.008121737978367016,0.993166593297905,478.6061147823309
0.0003,1.2,60,6361,42.666247445370225,0.01367280732206163,1.0116143928745405,314.3886064139304
0.0003,1.4,45,7374,42.541361540547875,-0.014112993487810917,0.9884633561591454,620.0426672236413
0.0003,1.4,50,6983,42.20249176571674,-0.03584285185280713,0.9709476636618243,685.7672668955864
0.0003,1.4,55,6277,41.994583399713235,-0.03388855953674783,0.9723099013653437,580.3520051808354
0.0003,1.4,60,5213,42.12545559178976,-0.0077482872354451855,0.9936084389755464,449.0425345259791
0.0004,0.8,45,7579,43.22469982847341,0.021878990463025334,1.018920033357658,440.43424380318527
0.0004,0.8,50,7204,42.79566907273737,-0.002287407661904415,0.9980444779124139,495.7171103275536
0.0004,0.8,55,6518,42.374961644676276,-0.005444698838030813,0.9953099053139942,394.4278143421476
0.0004,0.8,60,5495,42.47497725204731,0.015625348032240347,1.0135841034454725,310.08798151087143
0.0004,1.0,45,7579,43.22469982847341,0.021878990463025334,1.018920033357658,440.43424380318527
0.0004,1.0,50,7204,42.79566907273737,-0.002287407661904415,0.9980444779124139,495.7171103275536
0.0004,1.0,55,6518,42.374961644676276,-0.005444698838030813,0.9953099053139942,394.4278143421476
0.0004,1.0,60,5495,42.47497725204731,0.015625348032240347,1.0135841034454725,310.08798151087143
0.0004,1.2,45,7579,43.22469982847341,0.021878990463025334,1.018920033357658,440.43424380318527
0.0004,1.2,50,7204,42.79566907273737,-0.002287407661904415,0.9980444779124139,495.7171103275536
0.0004,1.2,55,6518,42.374961644676276,-0.005444698838030813,0.9953099053139942,394.4278143421476
0.0004,1.2,60,5495,42.47497725204731,0.015625348032240347,1.0135841034454725,310.08798151087143
0.0004,1.4,45,6135,42.428687856560714,-0.008572205223933881,0.9928255075389217,564.6022404646301
