ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown
0.0001,0.8,45,10533,41.89689547137568,-0.11841304802815061,0.9041909389555686,1484.7072013238344
0.0001,0.8,50,9831,41.776014647543484,-0.13017039361598773,0.8942721353050882,1521.8418835131706
0.0001,0.8,55,8512,41.18890977443609,-0.16162713874858053,0.869747059531116,1598.3262672955625
0.0001,0.8,60,6772,41.28765505020674,-0.1601079291757534,0.8678620416903187,1270.075948340595
0.0001,1.0,45,10533,41.89689547137568,-0.11841304802815061,0.9041909389555686,1484.7072013238344
0.0001,1.0,50,9831,41.776014647543484,-0.13017039361598773,0.8942721353050882,1521.8418835131706
0.0001,1.0,55,8512,41.18890977443609,-0.16162713874858053,0.869747059531116,1598.3262672955625
0.0001,1.0,60,6772,41.28765505020674,-0.1601079291757534,0.8678620416903187,1270.075948340595
0.0001,1.2,45,10533,41.89689547137568,-0.11841304802815061,0.9041909389555686,1484.7072013238344
0.0001,1.2,50,9831,41.776014647543484,-0.13017039361598773,0.8942721353050882,1521.8418835131706
0.0001,1.2,55,8512,41.18890977443609,-0.16162713874858053,0.869747059531116,1598.3262672955625
0.0001,1.2,60,6772,41.28765505020674,-0.1601079291757534,0.8678620416903187,1270.075948340595
0.0001,1.4,45,8253,41.30619168787108,-0.14087994153099362,0.8880008486284032,1362.423030194842
0.0001,1.4,50,7729,41.16962090826756,-0.15003981913528203,0.880056929860057,1367.152096585229
0.0001,1.4,55,6785,40.6337509211496,-0.1842640629895211,0.8536384149685726,1432.503081416246
0.0001,1.4,60,5428,40.714812085482684,-0.19755246474952032,0.8410396356636851,1231.25199043388
0.0002,0.8,45,9015,41.48641153632834,-0.14301146108830698,0.8818225229372334,1487.8055874778327
0.0002,0.8,50,8479,41.408184927467865,-0.14625320913694706,0.878459124182988,1439.0907312178997
0.0002,0.8,55,7459,40.99745274165438,-0.1717906976881469,0.8582351436063087,1487.4486946147808
0.0002,0.8,60,6067,41.02521839459371,-0.16006880040452032,0.8647604589892152,1133.3357233458776
0.0002,1.0,45,9015,41.48641153632834,-0.14301146108830698,0.8818225229372334,1487.8055874778327
0.0002,1.0,50,8479,41.408184927467865,-0.14625320913694706,0.878459124182988,1439.0907312178997
0.0002,1.0,55,7459,40.99745274165438,-0.1717906976881469,0.8582351436063087,1487.4486946147808
0.0002,1.0,60,6067,41.02521839459371,-0.16006880040452032,0.8647604589892152,1133.3357233458776
0.0002,1.2,45,9015,41.48641153632834,-0.14301146108830698,0.8818225229372334,1487.8055874778327
0.0002,1.2,50,8479,41.408184927467865,-0.14625320913694706,0.878459124182988,1439.0907312178997
0.0002,1.2,55,7459,40.99745274165438,-0.1717906976881469,0.8582351436063087,1487.4486946147808
0.0002,1.2,60,6067,41.02521839459371,-0.16006880040452032,0.8647604589892152,1133.3357233458776
0.0002,1.4,45,7135,41.03714085494043,-0.17791169091323938,0.8564643674732253,1422.6473875216714
0.0002,1.4,50,6737,40.952946415318394,-0.18221641454395734,0.8520885278265525,1388.5929193874351
0.0002,1.4,55,6015,40.58187863674148,-0.2036340662817807,0.835313248149057,1383.2764520375192
0.0002,1.4,60,4922,40.633888663145065,-0.20082030144352278,0.8348659348359262,1122.096630033756
0.0003,0.8,45,7743,41.36639545395842,-0.1536071748541214,0.8700867031962244,1345.365470217629
0.0003,0.8,50,7362,41.293126867698994,-0.15809557807282157,0.8659509177241291,1326.1188072504806
0.0003,0.8,55,6566,40.922936338714585,-0.17580893712086398,0.8524132094652802,1328.6653990256043
0.0003,0.8,60,5447,40.77473838810354,-0.1825820959764991,0.8445014093471173,1128.5758858406123
0.0003,1.0,45,7743,41.36639545395842,-0.1536071748541214,0.8700867031962244,1345.365470217629
0.0003,1.0,50,7362,41.293126867698994,-0.15809557807282157,0.8659509177241291,1326.1188072504806
0.0003,1.0,55,6566,40.922936338714585,-0.17580893712086398,0.8524132094652802,1328.6653990256043
0.0003,1.0,60,5447,40.77473838810354,-0.1825820959764991,0.8445014093471173,1128.5758858406123
0.0003,1.2,45,7743,41.36639545395842,-0.1536071748541214,0.8700867031962244,1345.365470217629
0.0003,1.2,50,7362,41.293126867698994,-0.15809557807282157,0.8659509177241291,1326.1188072504806
0.0003,1.2,55,6566,40.922936338714585,-0.17580893712086398,0.8524132094652802,1328.6653990256043
0.0003,1.2,60,5447,40.77473838810354,-0.1825820959764991,0.8445014093471173,1128.5758858406123
0.0003,1.4,45,6170,41.102106969205835,-0.17762383909655344,0.85335803977748,1212.065185137034
0.0003,1.4,50,5884,40.95853161114888,-0.18231809434870036,0.8488429674556686,1194.2810697336126
0.0003,1.4,55,5329,40.607993995121035,-0.19944320688697026,0.8358072367773833,1186.549429985215
0.0003,1.4,60,4444,40.43654365436544,-0.21543720804736208,0.8211515128054628,1059.9719564570053
0.0004,0.8,45,6660,41.186186186186184,-0.15798631880226055,0.8635521513148967,1196.4844794162257
0.0004,0.8,50,6378,41.12574474756977,-0.16411641816573969,0.8584345273510208,1195.4980616733608
