ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown,suspicious_abs_avg_r,suspicious_pf,suspicious_low_trades,valid,scan_id
0.0001,0.8,45,23618,42.72165297654331,-0.060146154351709565,0.9516491804569702,1642.444688185427,False,False,False,True,c0817247
0.0001,0.8,50,21926,42.47924838091763,-0.07112631083887505,0.9428951020517606,1781.2587722576748,False,False,False,True,c0817247
0.0001,0.8,55,18964,41.99008647964565,-0.08439074795817178,0.9320815300903675,1773.6038171159078,False,False,False,True,c0817247
0.0001,0.8,60,15006,42.069838731174194,-0.0763641263851685,0.9374375020425253,1306.6556884669064,False,False,False,True,c0817247
0.0001,1.0,45,23618,42.72165297654331,-0.060146154351709565,0.9516491804569702,1642.444688185427,False,False,False,True,c0817247
0.0001,1.0,50,21926,42.47924838091763,-0.07112631083887505,0.9428951020517606,1781.2587722576748,False,False,False,True,c0817247
0.0001,1.0,55,18964,41.99008647964565,-0.08439074795817178,0.9320815300903675,1773.6038171159078,False,False,False,True,c0817247
0.0001,1.0,60,15006,42.069838731174194,-0.0763641263851685,0.9374375020425253,1306.6556884669064,False,False,False,True,c0817247
0.0001,1.2,45,23618,42.72165297654331,-0.060146154351709565,0.9516491804569702,1642.444688185427,False,False,False,True,c0817247
0.0001,1.2,50,21926,42.47924838091763,-0.07112631083887505,0.9428951020517606,1781.2587722576748,False,False,False,True,c0817247
0.0001,1.2,55,18964,41.99008647964565,-0.08439074795817178,0.9320815300903675,1773.6038171159078,False,False,False,True,c0817247
0.0001,1.2,60,15006,42.069838731174194,-0.0763641263851685,0.9374375020425253,1306.6556884669064,False,False,False,True,c0817247
0.0001,1.4,45,18526,42.04361437979057,-0.08435858388879221,0.9338144462277752,1742.6286182098916,False,False,False,True,c0817247
0.0001,1.4,50,17258,41.812492756982266,-0.09451337268542886,0.9258171296387288,1824.8718052087897,False,False,False,True,c0817247
0.0001,1.4,55,15063,41.33306778198234,-0.10974402285910624,0.9136535678813459,1804.3809477216018,False,False,False,True,c0817247
0.0001,1.4,60,12013,41.421793057521015,-0.09913976780194025,0.9209530787492264,1386.19214320581,False,False,False,True,c0817247
0.0002,0.8,45,19984,42.539031224979986,-0.06851966813661284,0.9436360069219939,1501.472682028243,False,False,False,True,c0817247
0.0002,0.8,50,18712,42.320436083796494,-0.07617915067246477,0.9374864232668846,1548.2086091523868,False,False,False,True,c0817247
0.0002,0.8,55,16448,41.889591439688715,-0.0886332486715203,0.927177907195918,1584.0184721820074,False,False,False,True,c0817247
0.0002,0.8,60,13293,41.97698036560596,-0.06832620539692215,0.942791725162195,1056.950559859905,False,False,False,True,c0817247
0.0002,1.0,45,19984,42.539031224979986,-0.06851966813661284,0.9436360069219939,1501.472682028243,False,False,False,True,c0817247
0.0002,1.0,50,18712,42.320436083796494,-0.07617915067246477,0.9374864232668846,1548.2086091523868,False,False,False,True,c0817247
0.0002,1.0,55,16448,41.889591439688715,-0.0886332486715203,0.927177907195918,1584.0184721820074,False,False,False,True,c0817247
0.0002,1.0,60,13293,41.97698036560596,-0.06832620539692215,0.942791725162195,1056.950559859905,False,False,False,True,c0817247
0.0002,1.2,45,19984,42.539031224979986,-0.06851966813661284,0.9436360069219939,1501.472682028243,False,False,False,True,c0817247
0.0002,1.2,50,18712,42.320436083796494,-0.07617915067246477,0.9374864232668846,1548.2086091523868,False,False,False,True,c0817247
0.0002,1.2,55,16448,41.889591439688715,-0.0886332486715203,0.927177907195918,1584.0184721820074,False,False,False,True,c0817247
0.0002,1.2,60,13293,41.97698036560596,-0.06832620539692215,0.942791725162195,1056.950559859905,False,False,False,True,c0817247
0.0002,1.4,45,15824,42.0247724974722,-0.09671540627713797,0.9226816920151105,1634.7142636224803,False,False,False,True,c0817247
0.0002,1.4,50,14872,41.837009144701454,-0.10457880287367748,0.9164564128988368,1671.3521907583065,False,False,False,True,c0817247
0.0002,1.4,55,13217,41.43148974805175,-0.11592428511376993,0.9071858001154272,1638.0523402292213,False,False,False,True,c0817247
0.0002,1.4,60,10773,41.52046783625731,-0.09629840337721957,0.9216871895062674,1238.0157196125397,False,False,False,True,c0817247
0.0003,0.8,45,16919,42.34883858384065,-0.06347818055626839,0.9464169339222586,1306.3191433678774,False,False,False,True,c0817247
0.0003,0.8,50,16015,42.10427724008742,-0.07658572644954015,0.935634011475552,1461.3487856434563,False,False,False,True,c0817247
