ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown
0.0001,0.8,45,12790,43.354182955433934,-0.014484435094110088,0.9883721323344709,672.3928464753624
0.0001,0.8,50,11831,43.022567830276394,-0.021697720697202078,0.9826613813983203,665.5990241795001
0.0001,0.8,55,10219,42.59712300616499,-0.019062130719416478,0.9845988287502339,502.1538760557723
0.0001,0.8,60,8063,42.68882549919385,-0.0006777707743999103,0.9994451996035103,334.3678279437199
0.0001,1.0,45,12790,43.354182955433934,-0.014484435094110088,0.9883721323344709,672.3928464753624
0.0001,1.0,50,11831,43.022567830276394,-0.021697720697202078,0.9826613813983203,665.5990241795001
0.0001,1.0,55,10219,42.59712300616499,-0.019062130719416478,0.9845988287502339,502.1538760557723
0.0001,1.0,60,8063,42.68882549919385,-0.0006777707743999103,0.9994451996035103,334.3678279437199
0.0001,1.2,45,12790,43.354182955433934,-0.014484435094110088,0.9883721323344709,672.3928464753624
0.0001,1.2,50,11831,43.022567830276394,-0.021697720697202078,0.9826613813983203,665.5990241795001
0.0001,1.2,55,10219,42.59712300616499,-0.019062130719416478,0.9845988287502339,502.1538760557723
0.0001,1.2,60,8063,42.68882549919385,-0.0006777707743999103,0.9994451996035103,334.3678279437199
0.0001,1.4,45,10030,42.57228315054836,-0.04157615658917679,0.9676246452552384,773.8771825741034
0.0001,1.4,50,9310,42.244897959183675,-0.05241189284427673,0.9593264474448333,794.4160904166142
0.0001,1.4,55,8088,41.8026706231454,-0.05026654748941508,0.9606112094694552,619.1683188605499
0.0001,1.4,60,6442,41.91244954982925,-0.01553972078110567,0.9876686628179673,484.90549954576505
0.0002,0.8,45,10736,43.349478390462,-0.0084853315505786,0.9930256412157472,630.2458513046082
0.0002,0.8,50,10021,43.01965871669494,-0.019536578767911785,0.9840780484627625,662.903118207045
0.0002,0.8,55,8802,42.55850942967507,-0.021103429813985605,0.9826710070340987,532.7268603177844
0.0002,0.8,60,7086,42.70392322890206,0.010915360145465267,1.00908896936303,296.1505648550778
0.0002,1.0,45,10736,43.349478390462,-0.0084853315505786,0.9930256412157472,630.2458513046082
0.0002,1.0,50,10021,43.01965871669494,-0.019536578767911785,0.9840780484627625,662.903118207045
0.0002,1.0,55,8802,42.55850942967507,-0.021103429813985605,0.9826710070340987,532.7268603177844
0.0002,1.0,60,7086,42.70392322890206,0.010915360145465267,1.00908896936303,296.1505648550778
0.0002,1.2,45,10736,43.349478390462,-0.0084853315505786,0.9930256412157472,630.2458513046082
0.0002,1.2,50,10021,43.01965871669494,-0.019536578767911785,0.9840780484627625,662.903118207045
0.0002,1.2,55,8802,42.55850942967507,-0.021103429813985605,0.9826710070340987,532.7268603177844
0.0002,1.2,60,7086,42.70392322890206,0.010915360145465267,1.00908896936303,296.1505648550778
0.0002,1.4,45,8493,42.7528552925939,-0.03347522452096511,0.9733700710334674,652.2977917386368
0.0002,1.4,50,7956,42.47109100050277,-0.04492317949499898,0.9644786407304553,684.1474908239187
0.0002,1.4,55,7046,42.03803576497304,-0.04681407724122897,0.962734370350016,572.0147996842691
0.0002,1.4,60,5731,42.13924271505846,-0.008651012923812509,0.9930241741064357,412.38807081872073
0.0003,0.8,45,9007,43.210836016431664,0.013512485789173585,1.0114075226988566,508.4274538583124
0.0003,0.8,50,8497,42.81511121572319,-0.006984339768863587,0.994164055350384,587.1838193884222
0.0003,0.8,55,7588,42.540853979968375,-0.006209602079794437,0.9947654678426474,478.6061147823309
0.0003,0.8,60,6248,42.63764404609475,0.016956467496692176,1.0144022150249832,314.3886064139304
0.0003,1.0,45,9007,43.210836016431664,0.013512485789173585,1.0114075226988566,508.4274538583124
0.0003,1.0,50,8497,42.81511121572319,-0.006984339768863587,0.994164055350384,587.1838193884222
0.0003,1.0,55,7588,42.540853979968375,-0.006209602079794437,0.9947654678426474,478.6061147823309
0.0003,1.0,60,6248,42.63764404609475,0.016956467496692176,1.0144022150249832,314.3886064139304
0.0003,1.2,45,9007,43.210836016431664,0.013512485789173585,1.0114075226988566,508.4274538583124
0.0003,1.2,50,8497,42.81511121572319,-0.006984339768863587,0.994164055350384,587.1838193884222
0.0003,1.2,55,7588,42.540853979968375,-0.006209602079794437,0.9947654678426474,478.6061147823309
0.0003,1.2,60,6248,42.63764404609475,0.016956467496692176,1.0144022150249832,314.3886064139304
0.0003,1.4,45,7233,42.54113092769252,-0.01563291658645098,0.9872197209330442,620.0426672236413
0.0003,1.4,50,6853,42.18590398365679,-0.039170391923855824,0.968258696408952,685.7672668955864
0.0003,1.4,55,6160,41.980519480519476,-0.03449394352804715,0.9718033526899078,580.3520051808354
0.0003,1.4,60,5119,42.05899589763626,-0.006940996715258648,0.9942855122545168,449.0425345259791
0.0004,0.8,45,7455,43.24614352783367,0.02297590321160886,1.0199012383478523,440.43424380318527
0.0004,0.8,50,7088,42.81884875846501,-0.001525381953616005,0.9986942547226729,495.7171103275536
0.0004,0.8,55,6415,42.40062353858145,-0.002457866098191502,0.9978797488929437,394.4278143421476
0.0004,0.8,60,5410,42.43992606284658,0.017364937417125133,1.015090237635997,310.08798151087143
0.0004,1.0,45,7455,43.24614352783367,0.02297590321160886,1.0199012383478523,440.43424380318527
0.0004,1.0,50,7088,42.81884875846501,-0.001525381953616005,0.9986942547226729,495.7171103275536
0.0004,1.0,55,6415,42.40062353858145,-0.002457866098191502,0.9978797488929437,394.4278143421476
0.0004,1.0,60,5410,42.43992606284658,0.017364937417125133,1.015090237635997,310.08798151087143
0.0004,1.2,45,7455,43.24614352783367,0.02297590321160886,1.0199012383478523,440.43424380318527
0.0004,1.2,50,7088,42.81884875846501,-0.001525381953616005,0.9986942547226729,495.7171103275536
