ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown
0.0001,0.8,45,10328,41.866769945778465,-0.12301757940552996,0.9001757468017356,1433.8669144177675
0.0001,0.8,50,9633,41.7419287864632,-0.13571258272874603,0.889444593923818,1475.567682776106
0.0001,0.8,55,8342,41.16518820426756,-0.16595262610191838,0.8659051989956001,1545.4220655509716
0.0001,0.8,60,6635,41.16051243406179,-0.16835271963982001,0.8607612399045438,1248.913903576783
0.0001,1.0,45,10328,41.866769945778465,-0.12301757940552996,0.9001757468017356,1433.8669144177675
0.0001,1.0,50,9633,41.7419287864632,-0.13571258272874603,0.889444593923818,1475.567682776106
0.0001,1.0,55,8342,41.16518820426756,-0.16595262610191838,0.8659051989956001,1545.4220655509716
0.0001,1.0,60,6635,41.16051243406179,-0.16835271963982001,0.8607612399045438,1248.913903576783
0.0001,1.2,45,10328,41.866769945778465,-0.12301757940552996,0.9001757468017356,1433.8669144177675
0.0001,1.2,50,9633,41.7419287864632,-0.13571258272874603,0.889444593923818,1475.567682776106
0.0001,1.2,55,8342,41.16518820426756,-0.16595262610191838,0.8659051989956001,1545.4220655509716
0.0001,1.2,60,6635,41.16051243406179,-0.16835271963982001,0.8607612399045438,1248.913903576783
0.0001,1.4,45,8084,41.27906976744186,-0.1450846207840476,0.8843070839839342,1298.819039336368
0.0001,1.4,50,7566,41.14459423737774,-0.15507037838738144,0.8756571690073837,1311.1970131635267
0.0001,1.4,55,6644,40.62311860325105,-0.1875010743636948,0.8506145084570548,1368.8109299967864
0.0001,1.4,60,5312,40.625,-0.20273531911749507,0.8362869501623219,1176.9861258122066
0.0002,0.8,45,8855,41.4455110107284,-0.14437827187691082,0.8802523258958277,1423.537706083509
0.0002,0.8,50,8324,41.374339259971165,-0.1478996344543902,0.8766300599704211,1376.1380564347896
0.0002,0.8,55,7319,40.93455390080612,-0.17642762362783776,0.8540223395878161,1442.1261640284936
0.0002,0.8,60,5947,40.877753489154195,-0.16837188934887468,0.8574094541903692,1101.2843722236964
0.0002,1.0,45,8855,41.4455110107284,-0.14437827187691082,0.8802523258958277,1423.537706083509
0.0002,1.0,50,8324,41.374339259971165,-0.1478996344543902,0.8766300599704211,1376.1380564347896
0.0002,1.0,55,7319,40.93455390080612,-0.17642762362783776,0.8540223395878161,1442.1261640284936
0.0002,1.0,60,5947,40.877753489154195,-0.16837188934887468,0.8574094541903692,1101.2843722236964
0.0002,1.2,45,8855,41.4455110107284,-0.14437827187691082,0.8802523258958277,1423.537706083509
0.0002,1.2,50,8324,41.374339259971165,-0.1478996344543902,0.8766300599704211,1376.1380564347896
0.0002,1.2,55,7319,40.93455390080612,-0.17642762362783776,0.8540223395878161,1442.1261640284936
0.0002,1.2,60,5947,40.877753489154195,-0.16837188934887468,0.8574094541903692,1101.2843722236964
0.0002,1.4,45,7001,41.00842736751893,-0.17746421196817494,0.8562253196315069,1325.5121954662657
0.0002,1.4,50,6608,40.93523002421308,-0.1819663043694131,0.8516672917259389,1297.4981521166303
0.0002,1.4,55,5896,40.5359565807327,-0.2063214823015983,0.8325491303750614,1303.7560230308868
0.0002,1.4,60,4820,40.518672199170126,-0.2060249666168434,0.8299596379781438,1060.8293651214274
0.0003,0.8,45,7607,41.34349940843959,-0.15438395110078473,0.8688864047975438,1294.8412626322588
0.0003,0.8,50,7231,41.28059742774167,-0.15913875370868918,0.8645191889505627,1275.711112179239
0.0003,0.8,55,6449,40.89006047449217,-0.1797520387533451,0.8487173000320469,1299.7837318639843
0.0003,0.8,60,5347,40.677015148681505,-0.18898232317788402,0.8386338894299518,1093.5253181677924
0.0003,1.0,45,7607,41.34349940843959,-0.15438395110078473,0.8688864047975438,1294.8412626322588
0.0003,1.0,50,7231,41.28059742774167,-0.15913875370868918,0.8645191889505627,1275.711112179239
0.0003,1.0,55,6449,40.89006047449217,-0.1797520387533451,0.8487173000320469,1299.7837318639843
0.0003,1.0,60,5347,40.677015148681505,-0.18898232317788402,0.8386338894299518,1093.5253181677924
0.0003,1.2,45,7607,41.34349940843959,-0.15438395110078473,0.8688864047975438,1294.8412626322588
0.0003,1.2,50,7231,41.28059742774167,-0.15913875370868918,0.8645191889505627,1275.711112179239
0.0003,1.2,55,6449,40.89006047449217,-0.1797520387533451,0.8487173000320469,1299.7837318639843
0.0003,1.2,60,5347,40.677015148681505,-0.18898232317788402,0.8386338894299518,1093.5253181677924
0.0003,1.4,45,6056,41.08322324966975,-0.17753646151000996,0.852771553378927,1128.2812565448073
0.0003,1.4,50,5775,40.95238095238095,-0.1824754479643031,0.848051560449393,1115.8717946480685
0.0003,1.4,55,5229,40.5813731114936,-0.2026803325608829,0.8325938691754214,1118.8898613030665
0.0003,1.4,60,4358,40.3625516291877,-0.21987080410318316,0.8167504015310277,1008.0518122232533
0.0004,0.8,45,6553,41.15672211200977,-0.16253587754442286,0.8593255178997455,1170.0892255165952
0.0004,0.8,50,6273,41.112705244699505,-0.16778442925793566,0.8549074098988853,1165.34599435654
0.0004,0.8,55,5653,40.774809835485584,-0.17899544657570912,0.8460810254151321,1129.9004702056661
0.0004,0.8,60,4771,40.53657514147977,-0.18598239398282387,0.8374397171435559,955.2788098515109
0.0004,1.0,45,6553,41.15672211200977,-0.16253587754442286,0.8593255178997455,1170.0892255165952
0.0004,1.0,50,6273,41.112705244699505,-0.16778442925793566,0.8549074098988853,1165.34599435654
0.0004,1.0,55,5653,40.774809835485584,-0.17899544657570912,0.8460810254151321,1129.9004702056661
0.0004,1.0,60,4771,40.53657514147977,-0.18598239398282387,0.8374397171435559,955.2788098515109
0.0004,1.2,45,6553,41.15672211200977,-0.16253587754442286,0.8593255178997455,1170.0892255165952
0.0004,1.2,50,6273,41.112705244699505,-0.16778442925793566,0.8549074098988853,1165.34599435654
0.0004,1.2,55,5653,40.774809835485584,-0.17899544657570912,0.8460810254151321,1129.9004702056661
0.0004,1.2,60,4771,40.53657514147977,-0.18598239398282387,0.8374397171435559,955.2788098515109
0.0004,1.4,45,5269,41.18428544315809,-0.17568422542579684,0.8510975433710634,983.2125058830353
0.0004,1.4,50,5061,41.05907923335309,-0.18041730181288945,0.8469249480769641,977.0972452828902
0.0004,1.4,55,4620,40.73593073593074,-0.19131391399559755,0.8381869080460742,947.0216945271604
0.0004,1.4,60,3919,40.495024240877775,-0.2049483700840987,0.8243196183714971,858.0250133803436
0.0005,0.8,45,5642,40.65934065934066,-0.17882280311878138,0.8442665227797796,1051.1154780192958
0.0005,0.8,50,5427,40.77759351391192,-0.1773305359937965,0.8457419618082435,1011.0430003548103
0.0005,0.8,55,4948,40.64268391269199,-0.18245235486308264,0.8416393317175281,960.7301304854977
0.0005,0.8,60,4239,40.552016985138,-0.181860295557665,0.8391775972941449,816.6179203956837
0.0005,1.0,45,5642,40.65934065934066,-0.17882280311878138,0.8442665227797796,1051.1154780192958
0.0005,1.0,50,5427,40.77759351391192,-0.1773305359937965,0.8457419618082435,1011.0430003548103
0.0005,1.0,55,4948,40.64268391269199,-0.18245235486308264,0.8416393317175281,960.7301304854977
0.0005,1.0,60,4239,40.552016985138,-0.181860295557665,0.8391775972941449,816.6179203956837
0.0005,1.2,45,5642,40.65934065934066,-0.17882280311878138,0.8442665227797796,1051.1154780192958
0.0005,1.2,50,5427,40.77759351391192,-0.1773305359937965,0.8457419618082435,1011.0430003548103
0.0005,1.2,55,4948,40.64268391269199,-0.18245235486308264,0.8416393317175281,960.7301304854977
0.0005,1.2,60,4239,40.552016985138,-0.181860295557665,0.8391775972941449,816.6179203956837
0.0005,1.4,45,4562,40.70583077597545,-0.19276395090712514,0.8355592060895338,909.8803272505395
0.0005,1.4,50,4400,40.72727272727273,-0.19039331709924126,0.8375295876625851,873.2184988967626
0.0005,1.4,55,4063,40.61038641397982,-0.19221271919118213,0.8356002351702052,817.7300849106297
0.0005,1.4,60,3506,40.47347404449515,-0.20106307935917028,0.8258043747283815,746.0324028083019
