ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown,suspicious_abs_avg_r,suspicious_pf,suspicious_low_trades,valid,scan_id
0.0001,0.8,45,23118,42.68967903797906,-0.06297177458923701,0.9492045581311676,1609.1028165950468,False,False,False,True,ac88a6e4
0.0001,0.8,50,21464,42.447819604919864,-0.07286736130239509,0.9412692894717656,1745.9956281948432,False,False,False,True,ac88a6e4
0.0001,0.8,55,18561,41.95355853671677,-0.08508015305015464,0.9312565981772063,1700.261593633307,False,False,False,True,ac88a6e4
0.0001,0.8,60,14698,41.99891141651925,-0.07636992519827135,0.9371947900287333,1306.6556884669064,False,False,False,True,ac88a6e4
0.0001,1.0,45,23118,42.68967903797906,-0.06297177458923701,0.9492045581311676,1609.1028165950468,False,False,False,True,ac88a6e4
0.0001,1.0,50,21464,42.447819604919864,-0.07286736130239509,0.9412692894717656,1745.9956281948432,False,False,False,True,ac88a6e4
0.0001,1.0,55,18561,41.95355853671677,-0.08508015305015464,0.9312565981772063,1700.261593633307,False,False,False,True,ac88a6e4
0.0001,1.0,60,14698,41.99891141651925,-0.07636992519827135,0.9371947900287333,1306.6556884669064,False,False,False,True,ac88a6e4
0.0001,1.2,45,23118,42.68967903797906,-0.06297177458923701,0.9492045581311676,1609.1028165950468,False,False,False,True,ac88a6e4
0.0001,1.2,50,21464,42.447819604919864,-0.07286736130239509,0.9412692894717656,1745.9956281948432,False,False,False,True,ac88a6e4
0.0001,1.2,55,18561,41.95355853671677,-0.08508015305015464,0.9312565981772063,1700.261593633307,False,False,False,True,ac88a6e4
0.0001,1.2,60,14698,41.99891141651925,-0.07636992519827135,0.9371947900287333,1306.6556884669064,False,False,False,True,ac88a6e4
0.0001,1.4,45,18114,41.995141879209456,-0.08777039444670884,0.9309296728741505,1703.38897883136,False,False,False,True,ac88a6e4
0.0001,1.4,50,16876,41.75159990519081,-0.09843666776837783,0.9224909644604898,1824.8718052087897,False,False,False,True,ac88a6e4
0.0001,1.4,55,14732,41.27070323106163,-0.11215808947643072,0.9114555172600333,1769.6189718389508,False,False,False,True,ac88a6e4
0.0001,1.4,60,11754,41.33061085587885,-0.10013926292530342,0.919909000279533,1386.19214320581,False,False,False,True,ac88a6e4
0.0002,0.8,45,19591,42.48889796335052,-0.06990802496029082,0.9423055108493883,1477.7301497587118,False,False,False,True,ac88a6e4
0.0002,0.8,50,18345,42.27309893704007,-0.07778100915953054,0.9359421079734799,1534.953099671926,False,False,False,True,ac88a6e4
0.0002,0.8,55,16121,41.82122697103157,-0.09162124970875542,0.9245061823590672,1535.9800173246638,False,False,False,True,ac88a6e4
0.0002,0.8,60,13033,41.870636077649046,-0.07089399094352726,0.9405130161472548,1056.950559859905,False,False,False,True,ac88a6e4
0.0002,1.0,45,19591,42.48889796335052,-0.06990802496029082,0.9423055108493883,1477.7301497587118,False,False,False,True,ac88a6e4
0.0002,1.0,50,18345,42.27309893704007,-0.07778100915953054,0.9359421079734799,1534.953099671926,False,False,False,True,ac88a6e4
0.0002,1.0,55,16121,41.82122697103157,-0.09162124970875542,0.9245061823590672,1535.9800173246638,False,False,False,True,ac88a6e4
