entry_ts,exit_ts,exit_reason,entry_price,exit_price,pnl_pct,net_pct,tp1_hit,equity_before,position_notional,pnl_usdt,equity_after
2025-03-16 16:33:00,2025-03-16 16:58:00,sl,83972.7,83468.8638,-0.6,-0.68,False,1005.6368,201.1274,-1.3677,1004.2692
2025-03-17 02:15:00,2025-03-17 02:45:00,timeout,82961.8,83299.9,0.4075,0.3275,False,1004.2692,200.8538,0.6579,1004.927
2025-03-17 03:37:00,2025-03-17 04:07:00,timeout,83354.8,83750.4,0.4746,0.3946,False,1004.927,200.9854,0.7931,1005.7201
2025-03-17 18:11:00,2025-03-17 18:41:00,timeout,84008.0,84355.4,0.4135,0.3335,False,1005.7201,201.144,0.6709,1006.391
2025-03-17 19:02:00,2025-03-17 19:32:00,timeout,84356.7,84420.2,0.0753,-0.0047,False,1006.391,201.2782,-0.0095,1006.3815
2025-03-19 19:21:00,2025-03-19 19:51:00,timeout,85295.9,85179.6,-0.1363,-0.2163,False,1006.3815,201.2763,-0.4355,1005.946
2025-03-19 21:48:00,2025-03-19 22:18:00,timeout,85554.9,85809.6,0.2977,0.2177,False,1005.946,201.1892,0.438,1006.384
2025-03-19 23:55:00,2025-03-20 00:25:00,timeout,86676.0,86730.0,0.0623,-0.0177,False,1006.384,201.2768,-0.0356,1006.3484
2025-03-21 21:58:00,2025-03-21 22:28:00,timeout,84241.7,84221.5,-0.024,-0.104,False,1006.3484,201.2697,-0.2093,1006.1391
2025-03-23 11:41:00,2025-03-23 12:11:00,timeout,84756.1,84655.8,-0.1183,-0.1983,False,1006.1391,201.2278,-0.3991,1005.74
2025-03-23 23:44:00,2025-03-24 00:14:00,timeout,85639.2,85940.1,0.3514,0.2714,False,1005.74,201.148,0.5458,1006.2858
2025-03-24 00:51:00,2025-03-24 01:21:00,timeout,86002.7,85803.0,-0.2322,-0.3122,False,1006.2858,201.2572,-0.6283,1005.6575
2025-03-24 09:11:00,2025-03-24 09:41:00,timeout,87242.1,87298.4,0.0645,-0.0155,False,1005.6575,201.1315,-0.0311,1005.6264
2025-03-25 10:10:00,2025-03-25 10:40:00,timeout,86990.4,87086.8,0.1108,0.0308,False,1005.6264,201.1253,0.062,1005.6884
2025-03-25 14:57:00,2025-03-25 15:27:00,timeout,87803.1,88006.0,0.2311,0.1511,False,1005.6884,201.1377,0.3039,1005.9923
2025-03-25 20:02:00,2025-03-25 20:32:00,timeout,87952.0,88075.1,0.14,0.06,False,1005.9923,201.1985,0.1206,1006.1129
2025-03-26 08:03:00,2025-03-26 08:33:00,timeout,88033.3,88049.9,0.0189,-0.0611,False,1006.1129,201.2226,-0.123,1005.9899
2025-03-26 20:57:00,2025-03-26 21:27:00,timeout,87117.5,86971.5,-0.1676,-0.2476,False,1005.9899,201.198,-0.4981,1005.4917
2025-03-27 21:57:00,2025-03-27 22:27:00,timeout,87476.2,87322.9,-0.1752,-0.2552,False,1005.4917,201.0983,-0.5133,1004.9784
2025-03-31 05:36:00,2025-03-31 06:06:00,timeout,82029.9,82059.9,0.0366,-0.0434,False,1004.9784,200.9957,-0.0873,1004.8912
2025-03-31 13:28:00,2025-03-31 13:32:00,sl,82478.8,81983.9272,-0.6,-0.68,False,1004.8912,200.9782,-1.3667,1003.5245
2025-04-01 03:29:00,2025-04-01 03:59:00,timeout,83045.9,82929.9,-0.1397,-0.2197,False,1003.5245,200.7049,-0.4409,1003.0836
2025-04-02 13:30:00,2025-04-02 13:37:00,tp,84475.0,85488.7,1.2,1.12,False,1003.0836,200.6167,2.2469,1005.3305
2025-04-02 20:10:00,2025-04-02 20:14:00,tp,86251.3,87286.3156,1.2,1.12,False,1005.3305,201.0661,2.2519,1007.5824
2025-04-03 21:33:00,2025-04-03 22:03:00,timeout,82363.9,82797.3,0.5262,0.4462,False,1007.5824,201.5165,0.8992,1008.4816
2025-04-04 09:00:00,2025-04-04 09:30:00,timeout,84393.8,84261.2,-0.1571,-0.2371,False,1008.4816,201.6963,-0.4783,1008.0033
2025-04-04 21:35:00,2025-04-04 22:05:00,timeout,83914.6,84110.2,0.2331,0.1531,False,1008.0033,201.6007,0.3086,1008.312
2025-04-05 23:31:00,2025-04-06 00:01:00,timeout,83104.4,83480.1,0.4521,0.3721,False,1008.312,201.6624,0.7503,1009.0623
2025-04-07 10:01:00,2025-04-07 10:15:00,tp,76125.2,77038.7024,1.2,1.12,False,1009.0623,201.8125,2.2603,1011.3226
2025-04-07 21:28:00,2025-04-07 21:58:00,timeout,78830.0,79280.2,0.5711,0.4911,False,1011.3226,202.2645,0.9933,1012.316
2025-04-08 12:21:00,2025-04-08 12:51:00,timeout,79773.0,79679.4,-0.1173,-0.1973,False,1012.316,202.4632,-0.3995,1011.9164
2025-04-09 05:07:00,2025-04-09 05:37:00,timeout,76256.3,76566.8,0.4072,0.3272,False,1011.9164,202.3833,0.6622,1012.5786
2025-04-09 10:05:00,2025-04-09 10:35:00,timeout,77259.5,76930.1,-0.4264,-0.5064,False,1012.5786,202.5157,-1.0254,1011.5531
2025-04-09 17:18:00,2025-04-09 17:19:00,tp,77729.7,78662.4564,1.2,1.12,False,1011.5531,202.3106,2.2659,1013.819
2025-04-09 21:33:00,2025-04-09 22:03:00,timeout,82948.7,83371.7,0.51,0.43,False,1013.819,202.7638,0.8718,1014.6908
2025-04-11 02:58:00,2025-04-11 03:28:00,timeout,80236.1,80615.4,0.4727,0.3927,False,1014.6908,202.9382,0.797,1015.4878
2025-04-11 04:39:00,2025-04-11 05:09:00,timeout,80765.9,80491.1,-0.3402,-0.4202,False,1015.4878,203.0976,-0.8535,1014.6343
2025-04-11 10:45:00,2025-04-11 11:15:00,timeout,82570.9,82570.0,-0.0011,-0.0811,False,1014.6343,202.9269,-0.1646,1014.4698
2025-04-11 14:00:00,2025-04-11 14:20:00,sl,82554.9,82059.5706,-0.6,-0.68,False,1014.4698,202.894,-1.3797,1013.0901
2025-04-11 18:19:00,2025-04-11 18:49:00,timeout,83683.4,83784.4,0.1207,0.0407,False,1013.0901,202.618,0.0825,1013.1725
2025-04-12 08:00:00,2025-04-12 08:30:00,timeout,83647.5,83528.7,-0.142,-0.222,False,1013.1725,202.6345,-0.4499,1012.7226
2025-04-14 00:56:00,2025-04-14 01:26:00,timeout,84308.6,84388.4,0.0947,0.0147,False,1012.7226,202.5445,0.0297,1012.7523
2025-04-14 03:00:00,2025-04-14 03:30:00,timeout,84880.0,84629.9,-0.2947,-0.3747,False,1012.7523,202.5505,-0.7589,1011.9934
2025-04-14 14:59:00,2025-04-14 15:02:00,sl,85380.0,84867.72,-0.6,-0.68,False,1011.9934,202.3987,-1.3763,1010.6171
2025-04-15 05:31:00,2025-04-15 06:01:00,timeout,85516.3,85495.0,-0.0249,-0.1049,False,1010.6171,202.1234,-0.212,1010.4051
2025-04-16 15:06:00,2025-04-16 15:36:00,timeout,84513.1,84982.7,0.5557,0.4757,False,1010.4051,202.081,0.9612,1011.3663
2025-04-21 08:20:00,2025-04-21 08:50:00,timeout,87443.5,87582.9,0.1594,0.0794,False,1011.3663,202.2733,0.1606,1011.5269
2025-04-21 14:48:00,2025-04-21 15:18:00,timeout,87864.9,88229.0,0.4144,0.3344,False,1011.5269,202.3054,0.6765,1012.2034
2025-04-22 15:26:00,2025-04-22 15:43:00,sl,90928.5,90382.929,-0.6,-0.68,False,1012.2034,202.4407,-1.3766,1010.8268
2025-04-22 21:36:00,2025-04-22 21:49:00,tp,91080.5,92173.466,1.2,1.12,False,1010.8268,202.1654,2.2643,1013.0911
2025-04-25 12:29:00,2025-04-25 12:59:00,timeout,94427.8,94369.0,-0.0623,-0.1423,False,1013.0911,202.6182,-0.2883,1012.8028
2025-04-25 15:09:00,2025-04-25 15:39:00,timeout,95266.6,94791.3,-0.4989,-0.5789,False,1012.8028,202.5606,-1.1727,1011.6302
2025-04-28 04:52:00,2025-04-28 05:22:00,timeout,93950.0,94119.9,0.1808,0.1008,False,1011.6302,202.326,0.204,1011.8342
2025-04-28 05:25:00,2025-04-28 05:55:00,timeout,94059.7,94176.0,0.1236,0.0436,False,1011.8342,202.3668,0.0883,1011.9225
2025-04-28 11:48:00,2025-04-28 12:18:00,timeout,95227.8,95211.9,-0.0167,-0.0967,False,1011.9225,202.3845,-0.1957,1011.7268
2025-04-28 19:59:00,2025-04-28 20:29:00,timeout,94740.9,94609.9,-0.1383,-0.2183,False,1011.7268,202.3454,-0.4417,1011.2851
2025-04-28 23:51:00,2025-04-29 00:21:00,timeout,94944.7,94890.7,-0.0569,-0.1369,False,1011.2851,202.257,-0.2768,1011.0083
2025-05-01 01:40:00,2025-05-01 02:10:00,timeout,94440.1,94765.2,0.3442,0.2642,False,1011.0083,202.2017,0.5343,1011.5426
2025-05-01 02:58:00,2025-05-01 03:28:00,timeout,94772.0,94777.7,0.006,-0.074,False,1011.5426,202.3085,-0.1497,1011.3929
2025-05-01 10:48:00,2025-05-01 11:18:00,timeout,95950.4,95993.5,0.0449,-0.0351,False,1011.3929,202.2786,-0.071,1011.322
2025-05-01 15:32:00,2025-05-01 16:02:00,timeout,96950.9,96965.1,0.0146,-0.0654,False,1011.322,202.2644,-0.1322,1011.1898
2025-05-01 17:00:00,2025-05-01 17:30:00,timeout,96910.5,96873.7,-0.038,-0.118,False,1011.1898,202.238,-0.2386,1010.9512
2025-05-02 15:13:00,2025-05-02 15:43:00,timeout,97505.6,97408.4,-0.0997,-0.1797,False,1010.9512,202.1902,-0.3633,1010.5879
2025-05-05 19:00:00,2025-05-05 19:30:00,timeout,94660.5,94631.3,-0.0308,-0.1108,False,1010.5879,202.1176,-0.224,1010.3638
2025-05-07 22:00:00,2025-05-07 22:30:00,timeout,97042.2,96978.1,-0.0661,-0.1461,False,1010.3638,202.0728,-0.2951,1010.0687
2025-05-08 01:56:00,2025-05-08 02:26:00,timeout,97674.3,98468.6,0.8132,0.7332,False,1010.0687,202.0137,1.4812,1011.5499
2025-05-08 03:01:00,2025-05-08 03:31:00,timeout,98534.7,98740.6,0.209,0.129,False,1011.5499,202.31,0.2609,1011.8108
2025-05-08 08:30:00,2025-05-08 09:00:00,timeout,99392.6,99579.9,0.1884,0.1084,False,1011.8108,202.3622,0.2195,1012.0302
2025-05-08 21:41:00,2025-05-08 22:11:00,sl,103039.2,102420.9648,-0.6,-0.68,False,1012.0302,202.406,-1.3764,1010.6539
2025-05-10 07:27:00,2025-05-10 07:57:00,timeout,103630.1,103791.0,0.1553,0.0753,False,1010.6539,202.1308,0.1521,1010.806
2025-05-11 10:45:00,2025-05-11 11:15:00,timeout,104315.8,104398.1,0.0789,-0.0011,False,1010.806,202.1612,-0.0022,1010.8038
2025-05-11 11:26:00,2025-05-11 11:56:00,timeout,104365.9,104622.5,0.2459,0.1659,False,1010.8038,202.1608,0.3353,1011.1391
2025-05-11 19:07:00,2025-05-11 19:37:00,timeout,104393.7,104498.9,0.1008,0.0208,False,1011.1391,202.2278,0.042,1011.1811
2025-05-12 07:35:00,2025-05-12 07:46:00,sl,105081.4,104450.9116,-0.6,-0.68,False,1011.1811,202.2362,-1.3752,1009.8059
2025-05-13 05:09:00,2025-05-13 05:39:00,timeout,102552.2,102302.1,-0.2439,-0.3239,False,1009.8059,201.9612,-0.6541,1009.1518
2025-05-13 18:45:00,2025-05-13 19:15:00,timeout,104081.6,104185.1,0.0994,0.0194,False,1009.1518,201.8304,0.0392,1009.191
2025-05-15 12:48:00,2025-05-15 13:18:00,timeout,102559.6,102677.8,0.1153,0.0353,False,1009.191,201.8382,0.0711,1009.2622
2025-05-16 00:00:00,2025-05-16 00:30:00,timeout,103675.5,103739.7,0.0619,-0.0181,False,1009.2622,201.8524,-0.0365,1009.2257
2025-05-16 02:51:00,2025-05-16 03:21:00,timeout,104067.9,104044.0,-0.023,-0.103,False,1009.2257,201.8451,-0.2078,1009.0179
2025-05-18 15:00:00,2025-05-18 15:30:00,timeout,105124.9,105296.2,0.1629,0.0829,False,1009.0179,201.8036,0.1674,1009.1853
2025-05-19 00:23:00,2025-05-19 00:41:00,sl,106219.4,105582.0836,-0.6,-0.68,False,1009.1853,201.8371,-1.3725,1007.8128
2025-05-19 16:03:00,2025-05-19 16:33:00,timeout,104674.2,104828.9,0.1478,0.0678,False,1007.8128,201.5626,0.1366,1007.9494
2025-05-19 17:11:00,2025-05-19 17:41:00,timeout,105139.9,105300.5,0.1527,0.0727,False,1007.9494,201.5899,0.1467,1008.0961
2025-05-20 00:00:00,2025-05-20 00:30:00,timeout,105512.5,105630.5,0.1118,0.0318,False,1008.0961,201.6192,0.0642,1008.1602
2025-05-20 02:30:00,2025-05-20 03:00:00,timeout,106336.4,106063.2,-0.2569,-0.3369,False,1008.1602,201.632,-0.6793,1007.4809
2025-05-20 23:45:00,2025-05-21 00:15:00,timeout,106756.2,107078.6,0.302,0.222,False,1007.4809,201.4962,0.4473,1007.9282
2025-05-21 05:43:00,2025-05-21 06:13:00,timeout,107325.5,107334.1,0.008,-0.072,False,1007.9282,201.5856,-0.1451,1007.7831
2025-05-21 06:47:00,2025-05-21 07:17:00,sl,107734.2,107087.7948,-0.6,-0.68,False,1007.7831,201.5566,-1.3706,1006.4125
2025-05-21 15:37:00,2025-05-21 16:07:00,timeout,108432.7,108773.2,0.314,0.234,False,1006.4125,201.2825,0.471,1006.8836
2025-05-21 20:13:00,2025-05-21 20:43:00,timeout,108186.7,107954.1,-0.215,-0.295,False,1006.8836,201.3767,-0.5941,1006.2895
2025-05-24 11:44:00,2025-05-24 12:14:00,timeout,109117.0,108867.0,-0.2291,-0.3091,False,1006.2895,201.2579,-0.6221,1005.6674
2025-05-25 23:18:00,2025-05-25 23:48:00,timeout,108823.0,108830.2,0.0066,-0.0734,False,1005.6674,201.1335,-0.1476,1005.5198
2025-05-27 08:37:00,2025-05-27 09:07:00,timeout,109478.2,109684.8,0.1887,0.1087,False,1005.5198,201.104,0.2186,1005.7384
2025-05-27 13:34:00,2025-05-27 14:04:00,timeout,110073.7,109910.3,-0.1484,-0.2284,False,1005.7384,201.1477,-0.4595,1005.2789
2025-05-29 11:28:00,2025-05-29 11:58:00,timeout,108733.8,108707.9,-0.0238,-0.1038,False,1005.2789,201.0558,-0.2087,1005.0702
2025-05-31 13:22:00,2025-05-31 13:52:00,timeout,103948.1,103986.4,0.0368,-0.0432,False,1005.0702,201.014,-0.0867,1004.9834
2025-05-31 14:29:00,2025-05-31 14:59:00,timeout,104238.3,104513.2,0.2637,0.1837,False,1004.9834,200.9967,0.3693,1005.3527
2025-06-02 07:30:00,2025-06-02 08:00:00,timeout,105169.9,105338.9,0.1607,0.0807,False,1005.3527,201.0705,0.1622,1005.5149
2025-06-03 00:31:00,2025-06-03 01:01:00,timeout,105970.8,106206.6,0.2225,0.1425,False,1005.5149,201.103,0.2866,1005.8015
2025-06-03 01:16:00,2025-06-03 01:46:00,timeout,106093.4,106245.3,0.1432,0.0632,False,1005.8015,201.1603,0.1271,1005.9286
2025-06-03 15:49:00,2025-06-03 16:19:00,timeout,106402.1,106375.6,-0.0249,-0.1049,False,1005.9286,201.1857,-0.2111,1005.7176
2025-06-05 13:22:00,2025-06-05 13:47:00,sl,105649.8,105015.9012,-0.6,-0.68,False,1005.7176,201.1435,-1.3678,1004.3498
2025-06-06 04:04:00,2025-06-06 04:34:00,timeout,102349.5,102554.3,0.2001,0.1201,False,1004.3498,200.87,0.2412,1004.591
2025-06-09 12:10:00,2025-06-09 12:40:00,timeout,107549.6,107787.9,0.2216,0.1416,False,1004.591,200.9182,0.2844,1004.8755
2025-06-09 19:46:00,2025-06-09 20:16:00,timeout,108304.0,108477.2,0.1599,0.0799,False,1004.8755,200.9751,0.1606,1005.0361
2025-06-09 21:51:00,2025-06-09 22:21:00,timeout,109704.3,109960.0,0.2331,0.1531,False,1005.0361,201.0072,0.3077,1005.3438
2025-06-09 23:20:00,2025-06-09 23:50:00,timeout,109899.1,110232.8,0.3036,0.2236,False,1005.3438,201.0688,0.4497,1005.7935
2025-06-10 00:20:00,2025-06-10 00:50:00,timeout,109947.7,109946.4,-0.0012,-0.0812,False,1005.7935,201.1587,-0.1633,1005.6302
2025-06-11 14:40:00,2025-06-11 15:10:00,timeout,109768.0,109769.9,0.0017,-0.0783,False,1005.6302,201.126,-0.1574,1005.4728
2025-06-13 15:56:00,2025-06-13 16:26:00,timeout,105277.7,105834.6,0.529,0.449,False,1005.4728,201.0946,0.9029,1006.3756
2025-06-14 22:31:00,2025-06-14 23:01:00,timeout,105343.3,105343.8,0.0005,-0.0795,False,1006.3756,201.2751,-0.1601,1006.2156
2025-06-16 02:23:00,2025-06-16 02:53:00,timeout,105689.9,105785.6,0.0905,0.0105,False,1006.2156,201.2431,0.0212,1006.2368
2025-06-16 05:43:00,2025-06-16 06:13:00,timeout,106508.3,106553.4,0.0423,-0.0377,False,1006.2368,201.2474,-0.0758,1006.161
2025-06-16 08:19:00,2025-06-16 08:49:00,timeout,106977.4,107038.0,0.0566,-0.0234,False,1006.161,201.2322,-0.047,1006.114
2025-06-16 19:37:00,2025-06-16 20:07:00,timeout,108519.2,108567.9,0.0449,-0.0351,False,1006.114,201.2228,-0.0707,1006.0434
2025-06-17 19:41:00,2025-06-17 20:11:00,timeout,104838.3,104565.0,-0.2607,-0.3407,False,1006.0434,201.2087,-0.6855,1005.3579
2025-06-20 08:43:00,2025-06-20 09:13:00,timeout,105970.1,105992.1,0.0208,-0.0592,False,1005.3579,201.0716,-0.1191,1005.2387
2025-06-23 06:39:00,2025-06-23 07:09:00,timeout,101789.7,101990.7,0.1975,0.1175,False,1005.2387,201.0477,0.2362,1005.4749
2025-06-23 17:51:00,2025-06-23 18:21:00,timeout,102035.9,102940.6,0.8866,0.8066,False,1005.4749,201.095,1.6221,1007.097
2025-06-23 22:43:00,2025-06-23 23:13:00,timeout,105009.5,105205.3,0.1865,0.1065,False,1007.097,201.4194,0.2144,1007.3115
2025-06-24 07:15:00,2025-06-24 07:45:00,timeout,105363.1,105196.3,-0.1583,-0.2383,False,1007.3115,201.4623,-0.4801,1006.8314
2025-06-27 16:21:00,2025-06-27 16:51:00,timeout,107110.0,107443.9,0.3117,0.2317,False,1006.8314,201.3663,0.4666,1007.298
2025-06-29 09:57:00,2025-06-29 10:27:00,timeout,107829.4,108163.5,0.3098,0.2298,False,1007.298,201.4596,0.463,1007.761
2025-06-29 10:45:00,2025-06-29 11:15:00,timeout,107851.0,108085.2,0.2172,0.1372,False,1007.761,201.5522,0.2764,1008.0375
2025-06-29 23:14:00,2025-06-29 23:44:00,timeout,108018.2,108260.0,0.2239,0.1439,False,1008.0375,201.6075,0.29,1008.3275
2025-07-02 07:21:00,2025-07-02 07:51:00,timeout,106799.2,107054.9,0.2394,0.1594,False,1008.3275,201.6655,0.3215,1008.649
2025-07-02 08:47:00,2025-07-02 09:17:00,timeout,107464.7,107554.8,0.0838,0.0038,False,1008.649,201.7298,0.0077,1008.6567
2025-07-06 21:46:00,2025-07-06 22:16:00,timeout,109100.0,109400.1,0.2751,0.1951,False,1008.6567,201.7313,0.3935,1009.0502
2025-07-07 02:35:00,2025-07-07 03:05:00,timeout,109292.0,109385.7,0.0857,0.0057,False,1009.0502,201.81,0.0116,1009.0618
2025-07-09 12:46:00,2025-07-09 13:16:00,timeout,109349.8,109680.1,0.3021,0.2221,False,1009.0618,201.8124,0.4481,1009.51
2025-07-09 20:08:00,2025-07-09 20:38:00,timeout,111220.0,110871.9,-0.313,-0.393,False,1009.51,201.902,-0.7934,1008.7165
2025-07-10 18:09:00,2025-07-10 18:39:00,timeout,113385.2,113043.1,-0.3017,-0.3817,False,1008.7165,201.7433,-0.7701,1007.9464
2025-07-10 22:12:00,2025-07-10 22:42:00,timeout,116084.5,115800.0,-0.2451,-0.3251,False,1007.9464,201.5893,-0.6553,1007.2911
2025-07-11 02:10:00,2025-07-11 02:40:00,timeout,115731.6,116463.8,0.6327,0.5527,False,1007.2911,201.4582,1.1134,1008.4045
2025-07-11 03:06:00,2025-07-11 03:36:00,timeout,116461.5,116500.0,0.0331,-0.0469,False,1008.4045,201.6809,-0.0947,1008.3098
2025-07-11 10:00:00,2025-07-11 10:30:00,timeout,118367.0,118300.0,-0.0566,-0.1366,False,1008.3098,201.662,-0.2755,1008.0344
2025-07-14 02:49:00,2025-07-14 03:19:00,timeout,119453.8,119800.2,0.29,0.21,False,1008.0344,201.6069,0.4233,1008.4577
2025-07-14 05:01:00,2025-07-14 05:24:00,tp,121187.5,122641.75,1.2,1.12,False,1008.4577,201.6915,2.2589,1010.7167
2025-07-14 05:47:00,2025-07-14 06:17:00,timeout,122176.4,122187.1,0.0088,-0.0712,False,1010.7167,202.1433,-0.144,1010.5726
2025-07-15 13:32:00,2025-07-15 14:02:00,timeout,117551.2,118173.7,0.5296,0.4496,False,1010.5726,202.1145,0.9086,1011.4813
2025-07-15 22:35:00,2025-07-15 23:05:00,timeout,117291.2,117926.1,0.5413,0.4613,False,1011.4813,202.2963,0.9332,1012.4145
2025-07-16 09:46:00,2025-07-16 10:16:00,timeout,118811.2,119180.1,0.3105,0.2305,False,1012.4145,202.4829,0.4667,1012.8812
2025-07-16 20:56:00,2025-07-16 21:26:00,timeout,119523.0,119829.3,0.2563,0.1763,False,1012.8812,202.5762,0.3571,1013.2382
2025-07-17 18:46:00,2025-07-17 19:16:00,timeout,119548.6,119840.7,0.2443,0.1643,False,1013.2382,202.6476,0.333,1013.5713
2025-07-17 19:23:00,2025-07-17 19:53:00,timeout,119648.3,119162.8,-0.4058,-0.4858,False,1013.5713,202.7143,-0.9847,1012.5865
2025-07-17 21:37:00,2025-07-17 22:07:00,timeout,120154.8,120194.2,0.0328,-0.0472,False,1012.5865,202.5173,-0.0956,1012.4909
2025-07-21 03:50:00,2025-07-21 04:20:00,timeout,118297.9,118305.2,0.0062,-0.0738,False,1012.4909,202.4982,-0.1495,1012.3414
2025-07-22 06:47:00,2025-07-22 07:17:00,timeout,117462.8,118192.8,0.6215,0.5415,False,1012.3414,202.4683,1.0963,1013.4377
2025-07-22 12:33:00,2025-07-22 13:03:00,timeout,119110.1,119270.7,0.1348,0.0548,False,1013.4377,202.6875,0.1111,1013.5489
2025-07-22 16:02:00,2025-07-22 16:32:00,timeout,118770.4,118941.0,0.1436,0.0636,False,1013.5489,202.7098,0.129,1013.6779
2025-07-22 19:25:00,2025-07-22 19:55:00,timeout,119454.5,119175.8,-0.2333,-0.3133,False,1013.6779,202.7356,-0.6352,1013.0427
2025-07-23 22:55:00,2025-07-23 23:25:00,timeout,118466.9,118488.0,0.0178,-0.0622,False,1013.0427,202.6085,-0.126,1012.9167
2025-07-24 15:18:00,2025-07-24 15:48:00,timeout,119081.9,118968.4,-0.0953,-0.1753,False,1012.9167,202.5833,-0.3552,1012.5615
2025-07-25 11:43:00,2025-07-25 12:13:00,timeout,116500.0,116407.0,-0.0798,-0.1598,False,1012.5615,202.5123,-0.3237,1012.2379
2025-07-26 13:00:00,2025-07-26 13:30:00,timeout,117854.7,118075.4,0.1873,0.1073,False,1012.2379,202.4476,0.2172,1012.455
2025-07-30 15:07:00,2025-07-30 15:37:00,timeout,118280.0,118177.5,-0.0867,-0.1667,False,1012.455,202.491,-0.3375,1012.1175
2025-07-31 01:21:00,2025-07-31 01:51:00,timeout,118243.8,118076.0,-0.1419,-0.2219,False,1012.1175,202.4235,-0.4492,1011.6683
2025-08-04 14:39:00,2025-08-04 15:09:00,timeout,115054.2,114948.8,-0.0916,-0.1716,False,1011.6683,202.3337,-0.3472,1011.3211
2025-08-06 16:13:00,2025-08-06 16:43:00,timeout,115093.8,114905.7,-0.1634,-0.2434,False,1011.3211,202.2642,-0.4924,1010.8287
2025-08-07 20:45:00,2025-08-07 21:15:00,timeout,117181.9,117299.7,0.1005,0.0205,False,1010.8287,202.1657,0.0415,1010.8702
2025-08-09 10:39:00,2025-08-09 11:09:00,timeout,117557.1,117357.0,-0.1702,-0.2502,False,1010.8702,202.174,-0.5059,1010.3644
2025-08-10 03:46:00,2025-08-10 04:16:00,timeout,118165.6,118589.2,0.3585,0.2785,False,1010.3644,202.0729,0.5627,1010.9271
