ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown,scan_id
0.0003,0.8,55,1947,42.93785310734463,0.0018846101206648773,1.0016217567640087,150.35362555689278,f93b0f42
0.0003,0.8,60,1609,43.070229956494714,0.00956573764718474,1.0082114887669347,175.6426236979743,f93b0f42
0.0003,1.0,45,2275,43.51648351648352,0.019297316350085608,1.01643313045918,176.5602582727446,f93b0f42
0.0003,1.0,50,2169,43.56846473029046,0.01219229907986894,1.0103378558091713,155.5601675392059,f93b0f42
0.0003,1.0,55,1947,42.93785310734463,0.0018846101206648773,1.0016217567640087,150.35362555689278,f93b0f42
0.0003,1.0,60,1609,43.070229956494714,0.00956573764718474,1.0082114887669347,175.6426236979743,f93b0f42
0.0003,1.2,45,2275,43.51648351648352,0.019297316350085608,1.01643313045918,176.5602582727446,f93b0f42
0.0003,1.2,50,2169,43.56846473029046,0.01219229907986894,1.0103378558091713,155.5601675392059,f93b0f42
0.0003,1.2,55,1947,42.93785310734463,0.0018846101206648773,1.0016217567640087,150.35362555689278,f93b0f42
0.0003,1.2,60,1609,43.070229956494714,0.00956573764718474,1.0082114887669347,175.6426236979743,f93b0f42
0.0003,1.4,45,1811,43.01490889011596,-0.0020827109831938495,0.9982933473040364,137.40725230168613,f93b0f42
0.0003,1.4,50,1733,43.0467397576457,-0.016464369276411105,0.9865596102657019,122.72366749078941,f93b0f42
0.0003,1.4,55,1568,42.66581632653062,-0.011574045278947452,0.9903842204943586,120.98510896281273,f93b0f42
0.0003,1.4,60,1302,42.703533026113675,-0.011255009849923912,0.9906045637044074,151.932931516316,f93b0f42
0.0004,0.8,45,1948,43.42915811088296,0.0036836854878844025,1.003211296388628,167.28580161010433,f93b0f42
0.0004,0.8,50,1862,43.39419978517723,-0.009026498909159096,0.9921950263610625,146.54921993778754,f93b0f42
0.0004,0.8,55,1688,42.95023696682465,-0.012275103792536723,0.9891991740246531,149.32709093128955,f93b0f42
0.0004,0.8,60,1421,43.06826178747361,-0.011291031546112416,0.9900820102684388,194.1935625127787,f93b0f42
0.0004,1.0,45,1948,43.42915811088296,0.0036836854878844025,1.003211296388628,167.28580161010433,f93b0f42
0.0004,1.0,50,1862,43.39419978517723,-0.009026498909159096,0.9921950263610625,146.54921993778754,f93b0f42
0.0004,1.0,55,1688,42.95023696682465,-0.012275103792536723,0.9891991740246531,149.32709093128955,f93b0f42
0.0004,1.0,60,1421,43.06826178747361,-0.011291031546112416,0.9900820102684388,194.1935625127787,f93b0f42
0.0004,1.2,45,1948,43.42915811088296,0.0036836854878844025,1.003211296388628,167.28580161010433,f93b0f42
0.0004,1.2,50,1862,43.39419978517723,-0.009026498909159096,0.9921950263610625,146.54921993778754,f93b0f42
0.0004,1.2,55,1688,42.95023696682465,-0.012275103792536723,0.9891991740246531,149.32709093128955,f93b0f42
0.0004,1.2,60,1421,43.06826178747361,-0.011291031546112416,0.9900820102684388,194.1935625127787,f93b0f42
0.0004,1.4,45,1558,42.747111681643126,-0.03437727149845354,0.9713596973088376,148.93800317988558,f93b0f42
0.0004,1.4,50,1496,42.64705882352941,-0.057991061508247496,0.9521358794789011,128.39572652419236,f93b0f42
0.0004,1.4,55,1366,42.532942898975115,-0.034431127858452676,0.9708707595715684,128.74770027422448,f93b0f42
0.0004,1.4,60,1153,42.671292281006075,-0.038505713144474686,0.9673471368523957,172.5765338968684,f93b0f42
0.0005,0.8,45,1650,42.848484848484844,-0.030248745565226897,0.9736227955715465,144.02676989600357,f93b0f42
0.0005,0.8,50,1578,42.839036755386566,-0.039422916879357256,0.9658359734643882,126.76212791069634,f93b0f42
0.0005,0.8,55,1451,42.591316333563064,-0.018641940169667328,0.9834990225854953,107.73898527889861,f93b0f42
0.0005,0.8,60,1235,42.83400809716599,-0.010968623218531023,0.9902536787007622,149.65387811834484,f93b0f42
0.0005,1.0,45,1650,42.848484848484844,-0.030248745565226897,0.9736227955715465,144.02676989600357,f93b0f42
0.0005,1.0,50,1578,42.839036755386566,-0.039422916879357256,0.9658359734643882,126.76212791069634,f93b0f42
0.0005,1.0,55,1451,42.591316333563064,-0.018641940169667328,0.9834990225854953,107.73898527889861,f93b0f42
0.0005,1.0,60,1235,42.83400809716599,-0.010968623218531023,0.9902536787007622,149.65387811834484,f93b0f42
0.0005,1.2,45,1650,42.848484848484844,-0.030248745565226897,0.9736227955715465,144.02676989600357,f93b0f42
0.0005,1.2,50,1578,42.839036755386566,-0.039422916879357256,0.9658359734643882,126.76212791069634,f93b0f42
