ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown
0.0001,0.8,45,1720,43.66279069767442,0.03587754821822022,1.028199872901857,189.30630135990194
0.0001,0.8,50,1625,43.87692307692308,0.03566840373018082,1.0280935735312189,194.11918670832944
0.0001,0.8,55,1429,43.037088873338,0.010050449506996824,1.0080321852093783,176.37978773025938
0.0001,0.8,60,1153,43.62532523850824,0.07557883009460173,1.061676862636477,165.7256441280081
0.0001,1.0,45,1720,43.66279069767442,0.03587754821822022,1.028199872901857,189.30630135990194
0.0001,1.0,50,1625,43.87692307692308,0.03566840373018082,1.0280935735312189,194.11918670832944
0.0001,1.0,55,1429,43.037088873338,0.010050449506996824,1.0080321852093783,176.37978773025938
0.0001,1.0,60,1153,43.62532523850824,0.07557883009460173,1.061676862636477,165.7256441280081
0.0001,1.2,45,1720,43.66279069767442,0.03587754821822022,1.028199872901857,189.30630135990194
0.0001,1.2,50,1625,43.87692307692308,0.03566840373018082,1.0280935735312189,194.11918670832944
0.0001,1.2,55,1429,43.037088873338,0.010050449506996824,1.0080321852093783,176.37978773025938
0.0001,1.2,60,1153,43.62532523850824,0.07557883009460173,1.061676862636477,165.7256441280081
0.0001,1.4,45,1358,42.56259204712813,0.017380154902703254,1.0130838413831698,167.77477902501948
0.0001,1.4,50,1287,42.89044289044289,0.019474690639891903,1.0147345504033014,172.32023744567385
0.0001,1.4,55,1133,42.01235657546337,-0.005122899886835869,0.9961019600871436,142.34638502918995
0.0001,1.4,60,919,42.87268770402611,0.10391452246956273,1.0822414988645692,130.22909555461132
0.0002,0.8,45,1530,42.94117647058823,0.01118778210316238,1.0088101030473038,165.4595614062249
0.0002,0.8,50,1447,42.916378714581896,0.01402617955061999,1.011044706526806,169.96797055801395
0.0002,0.8,55,1276,42.241379310344826,-0.01301458718178093,0.9895930883817371,150.88389310224483
0.0002,0.8,60,1037,43.201542912246865,0.07256117965160748,1.05940820843546,143.84977636306334
0.0002,1.0,45,1530,42.94117647058823,0.01118778210316238,1.0088101030473038,165.4595614062249
0.0002,1.0,50,1447,42.916378714581896,0.01402617955061999,1.011044706526806,169.96797055801395
0.0002,1.0,55,1276,42.241379310344826,-0.01301458718178093,0.9895930883817371,150.88389310224483
0.0002,1.0,60,1037,43.201542912246865,0.07256117965160748,1.05940820843546,143.84977636306334
0.0002,1.2,45,1530,42.94117647058823,0.01118778210316238,1.0088101030473038,165.4595614062249
0.0002,1.2,50,1447,42.916378714581896,0.01402617955061999,1.011044706526806,169.96797055801395
0.0002,1.2,55,1276,42.241379310344826,-0.01301458718178093,0.9895930883817371,150.88389310224483
0.0002,1.2,60,1037,43.201542912246865,0.07256117965160748,1.05940820843546,143.84977636306334
0.0002,1.4,45,1216,42.1875,-0.011616366155002455,0.9912575799241704,161.5077946904599
0.0002,1.4,50,1156,42.30103806228374,-0.002190965412147862,0.9983440400569894,165.74877691447583
0.0002,1.4,55,1023,41.837732160312804,-0.01637840183413922,0.987464276660754,138.6973530882509
0.0002,1.4,60,834,42.92565947242206,0.09286388734050745,1.0738983611702209,122.01154142526457
0.0003,0.8,45,1330,42.857142857142854,0.06037923402649936,1.0498309251724183,113.06402122656944
0.0003,0.8,50,1262,42.70998415213946,0.055509200195054446,1.0454177602855272,119.90546106370638
0.0003,0.8,55,1123,42.47551202137132,0.06208927007873316,1.052449292392879,98.83735402812806
0.0003,0.8,60,934,43.683083511777305,0.12397466938983054,1.1059160076693426,108.01128387359391
0.0003,1.0,45,1330,42.857142857142854,0.06037923402649936,1.0498309251724183,113.06402122656944
0.0003,1.0,50,1262,42.70998415213946,0.055509200195054446,1.0454177602855272,119.90546106370638
0.0003,1.0,55,1123,42.47551202137132,0.06208927007873316,1.052449292392879,98.83735402812806
0.0003,1.0,60,934,43.683083511777305,0.12397466938983054,1.1059160076693426,108.01128387359391
0.0003,1.2,45,1330,42.857142857142854,0.06037923402649936,1.0498309251724183,113.06402122656944
0.0003,1.2,50,1262,42.70998415213946,0.055509200195054446,1.0454177602855272,119.90546106370638
0.0003,1.2,55,1123,42.47551202137132,0.06208927007873316,1.052449292392879,98.83735402812806
0.0003,1.2,60,934,43.683083511777305,0.12397466938983054,1.1059160076693426,108.01128387359391
0.0003,1.4,45,1066,42.4953095684803,0.044889780104035534,1.0355103478239336,108.4546682034902
0.0003,1.4,50,1017,42.379547689282205,0.034339104363095084,1.0269425706041617,115.028681112854
