ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown
0.0001,0.8,45,13408,43.421837708830544,-0.010458449597389263,0.9916647101837328,672.3928464753624
0.0001,0.8,50,12402,43.09788743751008,-0.01896006813272614,0.9849667384624335,665.5990241795001
0.0001,0.8,55,10723,42.69327613540987,-0.017886257963598017,0.9856855512203444,502.1538760557723
0.0001,0.8,60,8449,42.738785655107115,-0.004347219201313703,0.9964791760280461,334.3678279437199
0.0001,1.0,45,13408,43.421837708830544,-0.010458449597389263,0.9916647101837328,672.3928464753624
0.0001,1.0,50,12402,43.09788743751008,-0.01896006813272614,0.9849667384624335,665.5990241795001
0.0001,1.0,55,10723,42.69327613540987,-0.017886257963598017,0.9856855512203444,502.1538760557723
0.0001,1.0,60,8449,42.738785655107115,-0.004347219201313703,0.9964791760280461,334.3678279437199
0.0001,1.2,45,13408,43.421837708830544,-0.010458449597389263,0.9916647101837328,672.3928464753624
0.0001,1.2,50,12402,43.09788743751008,-0.01896006813272614,0.9849667384624335,665.5990241795001
0.0001,1.2,55,10723,42.69327613540987,-0.017886257963598017,0.9856855512203444,502.1538760557723
0.0001,1.2,60,8449,42.738785655107115,-0.004347219201313703,0.9964791760280461,334.3678279437199
0.0001,1.4,45,10508,42.653216596878565,-0.038762754116259776,0.9700038021140991,773.8771825741034
0.0001,1.4,50,9755,42.35776524859047,-0.04961290362538333,0.9617773239304588,794.4160904166142
0.0001,1.4,55,8475,41.92330383480826,-0.05047829262607233,0.9607984453656241,619.1683188605499
0.0001,1.4,60,6744,42.037366548042705,-0.018506235489327817,0.9854426012540841,484.90549954576505
0.0002,0.8,45,11257,43.41298747446034,-0.0046331166996758264,0.9962202960380817,630.2458513046082
0.0002,0.8,50,10509,43.0963935674184,-0.014603956270261821,0.988192834831303,662.903118207045
0.0002,0.8,55,9235,42.652950730914995,-0.017133691249445422,0.9860574474432073,532.7268603177844
0.0002,0.8,60,7425,42.76094276094276,0.011489378383909968,1.0094787999299926,296.1505648550778
0.0002,1.0,45,11257,43.41298747446034,-0.0046331166996758264,0.9962202960380817,630.2458513046082
0.0002,1.0,50,10509,43.0963935674184,-0.014603956270261821,0.988192834831303,662.903118207045
0.0002,1.0,55,9235,42.652950730914995,-0.017133691249445422,0.9860574474432073,532.7268603177844
0.0002,1.0,60,7425,42.76094276094276,0.011489378383909968,1.0094787999299926,296.1505648550778
0.0002,1.2,45,11257,43.41298747446034,-0.0046331166996758264,0.9962202960380817,630.2458513046082
0.0002,1.2,50,10509,43.0963935674184,-0.014603956270261821,0.988192834831303,662.903118207045
0.0002,1.2,55,9235,42.652950730914995,-0.017133691249445422,0.9860574474432073,532.7268603177844
0.0002,1.2,60,7425,42.76094276094276,0.011489378383909968,1.0094787999299926,296.1505648550778
0.0002,1.4,45,8900,42.80898876404494,-0.031386424451785105,0.9752136406874631,652.2977917386368
0.0002,1.4,50,8338,42.55217078436076,-0.04181663398096501,0.9672064802090111,684.1474908239187
0.0002,1.4,55,7379,42.119528391380946,-0.046072283866751565,0.9636684758844143,572.0147996842691
0.0002,1.4,60,5997,42.25446056361514,-0.009871165435384441,0.992108639044454,412.38807081872073
0.0003,0.8,45,9425,43.183023872679044,0.012903018112214925,1.010820049667292,508.4274538583124
0.0003,0.8,50,8894,42.804137620868,-0.006491684072168248,0.9946139904216847,587.1838193884222
0.0003,0.8,55,7949,42.533652031702104,-0.00904727336841976,0.9924413697130037,478.6061147823309
0.0003,0.8,60,6540,42.62996941896024,0.0126208486282215,1.0106263901225303,314.3886064139304
0.0003,1.0,45,9425,43.183023872679044,0.012903018112214925,1.010820049667292,508.4274538583124
0.0003,1.0,50,8894,42.804137620868,-0.006491684072168248,0.9946139904216847,587.1838193884222
0.0003,1.0,55,7949,42.533652031702104,-0.00904727336841976,0.9924413697130037,478.6061147823309
0.0003,1.0,60,6540,42.62996941896024,0.0126208486282215,1.0106263901225303,314.3886064139304
0.0003,1.2,45,9425,43.183023872679044,0.012903018112214925,1.010820049667292,508.4274538583124
0.0003,1.2,50,8894,42.804137620868,-0.006491684072168248,0.9946139904216847,587.1838193884222
0.0003,1.2,55,7949,42.533652031702104,-0.00904727336841976,0.9924413697130037,478.6061147823309
0.0003,1.2,60,6540,42.62996941896024,0.0126208486282215,1.0106263901225303,314.3886064139304
0.0003,1.4,45,7559,42.518851699960315,-0.015738617155625016,0.9871991142519365,620.0426672236413
0.0003,1.4,50,7162,42.194917620776316,-0.036643067024535236,0.9704595800530349,685.7672668955864
0.0003,1.4,55,6437,41.97607581171353,-0.03725945148713991,0.9697684285530903,580.3520051808354
0.0003,1.4,60,5348,42.109199700822735,-0.010725088676746087,0.9912294347524846,449.0425345259791
0.0004,0.8,45,7791,43.242202541393915,0.020305580990187033,1.017469062661831,440.43424380318527
0.0004,0.8,50,7412,42.82245008094981,-0.003702958807479927,0.9968517722998244,495.7171103275536
0.0004,0.8,55,6709,42.40572365479207,-0.007987549681257552,0.9931700458674039,394.4278143421476
0.0004,0.8,60,5651,42.45266324544328,0.01187703837264698,1.0102304980963206,310.08798151087143
0.0004,1.0,45,7791,43.242202541393915,0.020305580990187033,1.017469062661831,440.43424380318527
0.0004,1.0,50,7412,42.82245008094981,-0.003702958807479927,0.9968517722998244,495.7171103275536
0.0004,1.0,55,6709,42.40572365479207,-0.007987549681257552,0.9931700458674039,394.4278143421476
0.0004,1.0,60,5651,42.45266324544328,0.01187703837264698,1.0102304980963206,310.08798151087143
0.0004,1.2,45,7791,43.242202541393915,0.020305580990187033,1.017469062661831,440.43424380318527
0.0004,1.2,50,7412,42.82245008094981,-0.003702958807479927,0.9968517722998244,495.7171103275536
0.0004,1.2,55,6709,42.40572365479207,-0.007987549681257552,0.9931700458674039,394.4278143421476
0.0004,1.2,60,5651,42.45266324544328,0.01187703837264698,1.0102304980963206,310.08798151087143
0.0004,1.4,45,6289,42.40737796152011,-0.011507515264810482,0.9904227083424252,564.6022404646301
0.0004,1.4,50,6001,41.9596733877687,-0.04115112434839245,0.9661494421712068,618.7404159150557
0.0004,1.4,55,5458,41.68193477464273,-0.03901944673577982,0.9676695536832904,528.300680595544
0.0004,1.4,60,4632,41.796200345423145,-0.013622133390944311,0.988614701776054,400.2727646494619
0.0005,0.8,45,6561,43.14891022709953,0.028698887069551544,1.0251895228128305,340.86309623804254
0.0005,0.8,50,6275,42.788844621513945,0.002660043327765914,1.0023126322718403,406.3044504398591
0.0005,0.8,55,5767,42.24033292873244,-0.013182318153089815,0.9885532721252848,403.905353708569
0.0005,0.8,60,4930,42.51521298174442,0.0208163767526705,1.0183564607980105,290.53051087171684
0.0005,1.0,45,6561,43.14891022709953,0.028698887069551544,1.0251895228128305,340.86309623804254
0.0005,1.0,50,6275,42.788844621513945,0.002660043327765914,1.0023126322718403,406.3044504398591
0.0005,1.0,55,5767,42.24033292873244,-0.013182318153089815,0.9885532721252848,403.905353708569
0.0005,1.0,60,4930,42.51521298174442,0.0208163767526705,1.0183564607980105,290.53051087171684
0.0005,1.2,45,6561,43.14891022709953,0.028698887069551544,1.0251895228128305,340.86309623804254
0.0005,1.2,50,6275,42.788844621513945,0.002660043327765914,1.0023126322718403,406.3044504398591
0.0005,1.2,55,5767,42.24033292873244,-0.013182318153089815,0.9885532721252848,403.905353708569
0.0005,1.2,60,4930,42.51521298174442,0.0208163767526705,1.0183564607980105,290.53051087171684
0.0005,1.4,45,5361,42.230927065845925,0.008263348884292483,1.0070578847932927,435.5263535119486
0.0005,1.4,50,5142,41.851419681057955,-0.021840255760004482,0.9815174344014362,492.4379665324576
0.0005,1.4,55,4745,41.51738672286617,-0.029563614935571712,0.9749111710235977,478.9043714020999
0.0005,1.4,60,4082,41.84223419892209,0.001202369177223317,1.0010362039367344,363.25600232129364
