ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown,scan_id
0.0004,1.4,60,8715,41.21629374641423,-0.10089632224670468,0.9148519627462185,1032.4377066501866,0114253c
0.0005,0.8,45,12415,41.98952879581152,-0.06901411685928838,0.9397588994413201,985.6015219679625,0114253c
0.0005,0.8,50,11908,41.845817937521,-0.08285740442602703,0.928101772047362,1103.5569450142768,0114253c
0.0005,0.8,55,10904,41.49853264856933,-0.09164611538747046,0.9205442846312675,1076.8915301106902,0114253c
0.0005,0.8,60,9332,41.620231461637374,-0.07242032836232172,0.9361339490983462,821.8206363890555,0114253c
0.0005,1.0,45,12415,41.98952879581152,-0.06901411685928838,0.9397588994413201,985.6015219679625,0114253c
0.0005,1.0,50,11908,41.845817937521,-0.08285740442602703,0.928101772047362,1103.5569450142768,0114253c
0.0005,1.0,55,10904,41.49853264856933,-0.09164611538747046,0.9205442846312675,1076.8915301106902,0114253c
0.0005,1.0,60,9332,41.620231461637374,-0.07242032836232172,0.9361339490983462,821.8206363890555,0114253c
0.0005,1.2,45,12415,41.98952879581152,-0.06901411685928838,0.9397588994413201,985.6015219679625,0114253c
0.0005,1.2,50,11908,41.845817937521,-0.08285740442602703,0.928101772047362,1103.5569450142768,0114253c
0.0005,1.2,55,10904,41.49853264856933,-0.09164611538747046,0.9205442846312675,1076.8915301106902,0114253c
0.0005,1.2,60,9332,41.620231461637374,-0.07242032836232172,0.9361339490983462,821.8206363890555,0114253c
0.0005,1.4,45,10102,41.516531379924764,-0.08639977342501838,0.9263921804309913,990.2185029526828,0114253c
0.0005,1.4,50,9716,41.323589954713874,-0.10181218676094306,0.913702722259545,1104.9146444709536,0114253c
0.0005,1.4,55,8970,41.09253065774805,-0.10525171955513195,0.9105167635511651,1038.5673745502268,0114253c
0.0005,1.4,60,7730,41.22897800776197,-0.09170266681553339,0.9208997414651489,855.2356360677067,0114253c
