ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown
0.0004,1.0,45,36,47.22222222222222,-1.0674694114255308,0.48614411005701735,54.568667800846704
0.0004,1.0,50,33,48.484848484848484,-1.0446878687959278,0.49718233965708103,53.55294432554176
0.0004,1.0,55,31,48.38709677419355,-1.028056106885846,0.514115426597798,50.94798396873737
0.0004,1.0,60,26,46.15384615384615,-1.2226815649393414,0.4569413825574741,31.218391820095373
0.0004,1.2,45,36,47.22222222222222,-1.0674694114255308,0.48614411005701735,54.568667800846704
0.0004,1.2,50,33,48.484848484848484,-1.0446878687959278,0.49718233965708103,53.55294432554176
0.0004,1.2,55,31,48.38709677419355,-1.028056106885846,0.514115426597798,50.94798396873737
0.0004,1.2,60,26,46.15384615384615,-1.2226815649393414,0.4569413825574741,31.218391820095373
0.0004,1.4,45,21,47.61904761904761,-0.45607224376955585,0.7503512413085078,28.79829371895366
0.0004,1.4,50,21,47.61904761904761,-0.45607224376955585,0.7503512413085078,28.79829371895366
0.0004,1.4,55,19,47.368421052631575,-0.3669766717029623,0.8029912503336744,25.826442424363762
0.0004,1.4,60,15,46.666666666666664,-0.277052782614672,0.8533555160044901,18.773555057372132
0.0005,0.8,45,27,51.85185185185185,-0.6628410625616823,0.6183834542218811,16.638728482561042
0.0005,0.8,50,25,52.0,-0.689054852075848,0.6081230429910188,16.638728482561046
0.0005,0.8,55,23,52.17391304347826,-0.635713519351818,0.6432651209117052,15.61021394482738
0.0005,0.8,60,22,50.0,-0.6947412350120933,0.6270917019698758,15.610213944827382
0.0005,1.0,45,27,51.85185185185185,-0.6628410625616823,0.6183834542218811,16.638728482561042
0.0005,1.0,50,25,52.0,-0.689054852075848,0.6081230429910188,16.638728482561046
0.0005,1.0,55,23,52.17391304347826,-0.635713519351818,0.6432651209117052,15.61021394482738
0.0005,1.0,60,22,50.0,-0.6947412350120933,0.6270917019698758,15.610213944827382
0.0005,1.2,45,27,51.85185185185185,-0.6628410625616823,0.6183834542218811,16.638728482561042
0.0005,1.2,50,25,52.0,-0.689054852075848,0.6081230429910188,16.638728482561046
0.0005,1.2,55,23,52.17391304347826,-0.635713519351818,0.6432651209117052,15.61021394482738
0.0005,1.2,60,22,50.0,-0.6947412350120933,0.6270917019698758,15.610213944827382
0.0005,1.4,45,15,60.0,0.7635772507515995,1.8324142148673623,8.802974730107866
0.0005,1.4,50,15,60.0,0.7635772507515995,1.8324142148673623,8.802974730107866
0.0005,1.4,55,13,61.53846153846154,1.0814322398521834,2.303206362508507,8.802974730107868
0.0005,1.4,60,12,58.333333333333336,1.1163102410753452,2.241757185240518,4.3427871768257775
