ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown,suspicious_abs_avg_r,suspicious_pf,suspicious_low_trades,valid,scan_id
0.0001,0.8,45,180,42.77777777777778,-0.3172294456144839,0.7995216647767603,106.34331328027044,False,False,False,True,6f12f0ae
0.0001,0.8,50,164,41.46341463414634,-0.32512030468262754,0.7977140772133727,107.70196755915019,False,False,False,True,6f12f0ae
0.0001,0.8,55,141,39.71631205673759,-0.43198587430440893,0.7412849389021523,107.855394711528,False,False,False,True,6f12f0ae
0.0001,0.8,60,112,41.964285714285715,-0.5878987236174656,0.6691049560380569,90.5701448045063,False,False,False,True,6f12f0ae
0.0001,1.0,45,180,42.77777777777778,-0.3172294456144839,0.7995216647767603,106.34331328027044,False,False,False,True,6f12f0ae
0.0001,1.0,50,164,41.46341463414634,-0.32512030468262754,0.7977140772133727,107.70196755915019,False,False,False,True,6f12f0ae
0.0001,1.0,55,141,39.71631205673759,-0.43198587430440893,0.7412849389021523,107.855394711528,False,False,False,True,6f12f0ae
0.0001,1.0,60,112,41.964285714285715,-0.5878987236174656,0.6691049560380569,90.5701448045063,False,False,False,True,6f12f0ae
0.0001,1.2,45,180,42.77777777777778,-0.3172294456144839,0.7995216647767603,106.34331328027044,False,False,False,True,6f12f0ae
0.0001,1.2,50,164,41.46341463414634,-0.32512030468262754,0.7977140772133727,107.70196755915019,False,False,False,True,6f12f0ae
0.0001,1.2,55,141,39.71631205673759,-0.43198587430440893,0.7412849389021523,107.855394711528,False,False,False,True,6f12f0ae
0.0001,1.2,60,112,41.964285714285715,-0.5878987236174656,0.6691049560380569,90.5701448045063,False,False,False,True,6f12f0ae
0.0001,1.4,45,101,39.603960396039604,-0.3771547926685622,0.775202869085555,79.71945839563386,False,False,False,True,6f12f0ae
0.0001,1.4,50,95,38.94736842105263,-0.31669716005164383,0.8094953400299781,73.66721536125384,False,False,False,True,6f12f0ae
0.0001,1.4,55,83,38.55421686746988,-0.42978556842429205,0.7387865606524434,67.88097950515666,False,False,False,True,6f12f0ae
0.0001,1.4,60,65,41.53846153846154,-0.49152317992138006,0.7232995629150012,53.52427771796195,False,False,False,True,6f12f0ae
0.0002,0.8,45,151,45.6953642384106,-0.30906735419735254,0.8118588834130654,98.20689301044852,False,False,False,True,6f12f0ae
0.0002,0.8,50,137,44.52554744525548,-0.2818281384186437,0.8306734207162952,98.27577199969787,False,False,False,True,6f12f0ae
0.0002,0.8,55,117,42.73504273504273,-0.3956570819716543,0.7720822108116167,95.64621674327142,False,False,False,True,6f12f0ae
0.0002,0.8,60,97,43.29896907216495,-0.6397054384616555,0.6520722796801162,87.42452210028168,False,False,False,True,6f12f0ae
