ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown,scan_id
0.0002,1.2,50,815,46.38036809815951,0.22562958458843205,1.1990932185255507,75.75932633460599,3e1edc34
0.0002,1.2,55,728,45.32967032967033,0.19134116858701106,1.1657246897964397,82.68324026872452,3e1edc34
0.0002,1.2,60,589,45.16129032258064,0.22562156112352255,1.1936581567323508,72.97308187832395,3e1edc34
0.0002,1.4,45,687,46.288209606986904,0.2291449498863887,1.1930521159901115,71.97478791240464,3e1edc34
0.0002,1.4,50,653,46.55436447166922,0.2359454974021121,1.197538178631819,76.31276606884744,3e1edc34
0.0002,1.4,55,585,45.64102564102564,0.20749214396706375,1.1702427801822368,70.78956636710427,3e1edc34
0.0002,1.4,60,478,45.81589958158996,0.2718452038621152,1.2227389463189873,63.609679913269865,3e1edc34
0.0003,0.8,45,731,45.690834473324216,0.25679286629214243,1.2384489128110392,45.72554285062142,3e1edc34
0.0003,0.8,50,694,46.10951008645533,0.2617127242269445,1.2403776577021302,47.148282716584646,3e1edc34
0.0003,0.8,55,627,45.614035087719294,0.24212048470818032,1.2203855982398095,46.769548133055224,3e1edc34
0.0003,0.8,60,524,46.18320610687023,0.2928482169579018,1.2657412237863848,67.05042983977475,3e1edc34
0.0003,1.0,45,731,45.690834473324216,0.25679286629214243,1.2384489128110392,45.72554285062142,3e1edc34
0.0003,1.0,50,694,46.10951008645533,0.2617127242269445,1.2403776577021302,47.148282716584646,3e1edc34
0.0003,1.0,55,627,45.614035087719294,0.24212048470818032,1.2203855982398095,46.769548133055224,3e1edc34
0.0003,1.0,60,524,46.18320610687023,0.2928482169579018,1.2657412237863848,67.05042983977475,3e1edc34
0.0003,1.2,45,731,45.690834473324216,0.25679286629214243,1.2384489128110392,45.72554285062142,3e1edc34
0.0003,1.2,50,694,46.10951008645533,0.2617127242269445,1.2403776577021302,47.148282716584646,3e1edc34
0.0003,1.2,55,627,45.614035087719294,0.24212048470818032,1.2203855982398095,46.769548133055224,3e1edc34
0.0003,1.2,60,524,46.18320610687023,0.2928482169579018,1.2657412237863848,67.05042983977475,3e1edc34
0.0003,1.4,45,584,46.06164383561644,0.279461088183872,1.2463088124781398,41.50272914168977,3e1edc34
0.0003,1.4,50,559,46.15384615384615,0.2605201579398795,1.225590956153271,43.21697459751613,3e1edc34
0.0003,1.4,55,506,45.8498023715415,0.2539090410344133,1.2177081876839437,43.182091806345895,3e1edc34
0.0003,1.4,60,426,46.478873239436616,0.32798346837716763,1.2851183928905763,63.626567161079464,3e1edc34
0.0004,0.8,45,614,46.25407166123778,0.2772025591356694,1.2687814513687077,41.809079134836615,3e1edc34
0.0004,0.8,50,585,46.495726495726494,0.2698803881026614,1.2590112465653847,41.69215983840978,3e1edc34
0.0004,0.8,55,532,45.67669172932331,0.2370917843221076,1.2246499924765126,46.436110485526356,3e1edc34
0.0004,0.8,60,453,46.13686534216336,0.26565804098707835,1.2535754597394704,57.821572945272166,3e1edc34
0.0004,1.0,45,614,46.25407166123778,0.2772025591356694,1.2687814513687077,41.809079134836615,3e1edc34
0.0004,1.0,50,585,46.495726495726494,0.2698803881026614,1.2590112465653847,41.69215983840978,3e1edc34
0.0004,1.0,55,532,45.67669172932331,0.2370917843221076,1.2246499924765126,46.436110485526356,3e1edc34
0.0004,1.0,60,453,46.13686534216336,0.26565804098707835,1.2535754597394704,57.821572945272166,3e1edc34
0.0004,1.2,45,614,46.25407166123778,0.2772025591356694,1.2687814513687077,41.809079134836615,3e1edc34
0.0004,1.2,50,585,46.495726495726494,0.2698803881026614,1.2590112465653847,41.69215983840978,3e1edc34
0.0004,1.2,55,532,45.67669172932331,0.2370917843221076,1.2246499924765126,46.436110485526356,3e1edc34
0.0004,1.2,60,453,46.13686534216336,0.26565804098707835,1.2535754597394704,57.821572945272166,3e1edc34
0.0004,1.4,45,488,46.51639344262295,0.30502276348443297,1.2782078389029787,36.6698954729043,3e1edc34
0.0004,1.4,50,469,46.26865671641791,0.26707312388563137,1.238788844604143,37.08702118277047,3e1edc34
0.0004,1.4,55,427,45.66744730679157,0.2553034019954856,1.2250182340445297,38.77196911585631,3e1edc34
0.0004,1.4,60,366,46.44808743169399,0.30896641633500516,1.2790363821245885,57.4008560890732,3e1edc34
0.0005,0.8,45,518,44.98069498069498,0.24442186062486204,1.233150896283068,38.335998418487385,3e1edc34
0.0005,0.8,50,495,45.25252525252525,0.2461505154792748,1.233390572910183,34.052389060131645,3e1edc34
0.0005,0.8,55,458,44.75982532751092,0.24377656936645015,1.2308023893259457,39.333571279206765,3e1edc34
0.0005,0.8,60,395,45.56962025316456,0.28611742034630344,1.2725236591296922,37.76101165668327,3e1edc34
0.0005,1.0,45,518,44.98069498069498,0.24442186062486204,1.233150896283068,38.335998418487385,3e1edc34
0.0005,1.0,50,495,45.25252525252525,0.2461505154792748,1.233390572910183,34.052389060131645,3e1edc34
0.0005,1.0,55,458,44.75982532751092,0.24377656936645015,1.2308023893259457,39.333571279206765,3e1edc34
0.0005,1.0,60,395,45.56962025316456,0.28611742034630344,1.2725236591296922,37.76101165668327,3e1edc34
0.0005,1.2,45,518,44.98069498069498,0.24442186062486204,1.233150896283068,38.335998418487385,3e1edc34
0.0005,1.2,50,495,45.25252525252525,0.2461505154792748,1.233390572910183,34.052389060131645,3e1edc34
0.0005,1.2,55,458,44.75982532751092,0.24377656936645015,1.2308023893259457,39.333571279206765,3e1edc34
0.0005,1.2,60,395,45.56962025316456,0.28611742034630344,1.2725236591296922,37.76101165668327,3e1edc34
0.0005,1.4,45,414,46.13526570048309,0.3226222020532558,1.2952493983552997,30.095581390235672,3e1edc34
0.0005,1.4,50,400,46.0,0.29724448689996047,1.2682475068704275,29.75792783450484,3e1edc34
0.0005,1.4,55,371,45.55256064690027,0.3009226210405721,1.2703696257567123,34.31875677410679,3e1edc34
0.0005,1.4,60,322,46.58385093167702,0.3679702827823675,1.3371730899030867,34.31875677410679,3e1edc34
