ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown,suspicious_abs_avg_r,suspicious_pf,suspicious_low_trades,valid,scan_id
0.0003,1.4,45,2363,42.996191282268306,-0.04675575904953899,0.9616415790012226,181.76547897512728,False,False,False,True,09c21b72
0.0003,1.4,50,2263,42.95183384887318,-0.05730320982965056,0.9531439921627545,202.19776653217892,False,False,False,True,09c21b72
0.0003,1.4,55,2048,42.7734375,-0.06256837838251969,0.9479846638486593,188.82527569766566,False,False,False,True,09c21b72
0.0003,1.4,60,1708,42.38875878220141,-0.07113814086091698,0.9408349666274815,184.77291215095534,False,False,False,True,09c21b72
0.0004,0.8,45,2536,43.29652996845426,-0.04272847257696521,0.9630123918458081,154.16160028673121,False,False,False,True,09c21b72
0.0004,0.8,50,2425,43.17525773195876,-0.054482174974897477,0.953267083657104,187.84595947326767,False,False,False,True,09c21b72
0.0004,0.8,55,2205,42.857142857142854,-0.07148559665757194,0.9380176692828696,185.3320683602747,False,False,False,True,09c21b72
0.0004,0.8,60,1862,42.534908700322234,-0.0780518246423924,0.9324627243952199,175.5084849960057,False,False,False,True,09c21b72
0.0004,1.0,45,2536,43.29652996845426,-0.04272847257696521,0.9630123918458081,154.16160028673121,False,False,False,True,09c21b72
0.0004,1.0,50,2425,43.17525773195876,-0.054482174974897477,0.953267083657104,187.84595947326767,False,False,False,True,09c21b72
0.0004,1.0,55,2205,42.857142857142854,-0.07148559665757194,0.9380176692828696,185.3320683602747,False,False,False,True,09c21b72
0.0004,1.0,60,1862,42.534908700322234,-0.0780518246423924,0.9324627243952199,175.5084849960057,False,False,False,True,09c21b72
0.0004,1.2,45,2536,43.29652996845426,-0.04272847257696521,0.9630123918458081,154.16160028673121,False,False,False,True,09c21b72
0.0004,1.2,50,2425,43.17525773195876,-0.054482174974897477,0.953267083657104,187.84595947326767,False,False,False,True,09c21b72
0.0004,1.2,55,2205,42.857142857142854,-0.07148559665757194,0.9380176692828696,185.3320683602747,False,False,False,True,09c21b72
0.0004,1.2,60,1862,42.534908700322234,-0.0780518246423924,0.9324627243952199,175.5084849960057,False,False,False,True,09c21b72
0.0004,1.4,45,2033,42.99065420560748,-0.06138618277823896,0.9486836379613359,166.60881556180576,False,False,False,True,09c21b72
0.0004,1.4,50,1953,42.857142857142854,-0.07941723914732415,0.934135521726184,194.60909517057556,False,False,False,True,09c21b72
0.0004,1.4,55,1785,42.80112044817927,-0.07732597735180086,0.9347330469437073,168.70236020984555,False,False,False,True,09c21b72
0.0004,1.4,60,1510,42.450331125827816,-0.08689467253561847,0.9266509850071591,157.8131868699912,False,False,False,True,09c21b72
0.0005,0.8,45,2137,43.097800655124004,-0.04853220365730097,0.9573592845550298,146.82947717007158,False,False,False,True,09c21b72
0.0005,0.8,50,2050,43.02439024390244,-0.05756154991942749,0.9497184520954044,139.92276657939522,False,False,False,True,09c21b72
0.0005,0.8,55,1888,42.95550847457627,-0.04877498769707035,0.9566828678467716,131.61172811771783,False,False,False,True,09c21b72
0.0005,0.8,60,1612,42.80397022332506,-0.04664533887247096,0.9584474512402108,142.35429089924625,False,False,False,True,09c21b72
0.0005,1.0,45,2137,43.097800655124004,-0.04853220365730097,0.9573592845550298,146.82947717007158,False,False,False,True,09c21b72
0.0005,1.0,50,2050,43.02439024390244,-0.05756154991942749,0.9497184520954044,139.92276657939522,False,False,False,True,09c21b72
0.0005,1.0,55,1888,42.95550847457627,-0.04877498769707035,0.9566828678467716,131.61172811771783,False,False,False,True,09c21b72
0.0005,1.0,60,1612,42.80397022332506,-0.04664533887247096,0.9584474512402108,142.35429089924625,False,False,False,True,09c21b72
0.0005,1.2,45,2137,43.097800655124004,-0.04853220365730097,0.9573592845550298,146.82947717007158,False,False,False,True,09c21b72
0.0005,1.2,50,2050,43.02439024390244,-0.05756154991942749,0.9497184520954044,139.92276657939522,False,False,False,True,09c21b72
0.0005,1.2,55,1888,42.95550847457627,-0.04877498769707035,0.9566828678467716,131.61172811771783,False,False,False,True,09c21b72
0.0005,1.2,60,1612,42.80397022332506,-0.04664533887247096,0.9584474512402108,142.35429089924625,False,False,False,True,09c21b72
0.0005,1.4,45,1734,42.84890426758939,-0.04959493009879983,0.9572924046423574,113.08081790891534,False,False,False,True,09c21b72
0.0005,1.4,50,1670,42.69461077844311,-0.06697277031504097,0.9426964508438122,147.54649189070534,False,False,False,True,09c21b72
0.0005,1.4,55,1550,42.90322580645161,-0.04250052009717506,0.9627090921657359,110.30922849227528,False,False,False,True,09c21b72
0.0005,1.4,60,1322,42.662632375189105,-0.052515939841691166,0.9538972434387852,128.61939169292646,False,False,False,True,09c21b72
