ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown,scan_id
0.0003,0.8,45,2907,43.13725490196079,-0.03321501080828903,0.9720818288959291,187.8495976043665,09c21b72
0.0003,0.8,50,2772,43.073593073593074,-0.04006204422353061,0.9665263637041078,185.3189350200581,09c21b72
0.0003,0.8,55,2495,42.68537074148296,-0.05448324810066018,0.9539295051836304,184.02171233095882,09c21b72
0.0003,0.8,60,2069,42.387626872885455,-0.06374230515112947,0.946167324894333,185.06033333081973,09c21b72
0.0003,1.0,45,2907,43.13725490196079,-0.03321501080828903,0.9720818288959291,187.8495976043665,09c21b72
0.0003,1.0,50,2772,43.073593073593074,-0.04006204422353061,0.9665263637041078,185.3189350200581,09c21b72
0.0003,1.0,55,2495,42.68537074148296,-0.05448324810066018,0.9539295051836304,184.02171233095882,09c21b72
0.0003,1.0,60,2069,42.387626872885455,-0.06374230515112947,0.946167324894333,185.06033333081973,09c21b72
0.0003,1.2,45,2907,43.13725490196079,-0.03321501080828903,0.9720818288959291,187.8495976043665,09c21b72
0.0003,1.2,50,2772,43.073593073593074,-0.04006204422353061,0.9665263637041078,185.3189350200581,09c21b72
0.0003,1.2,55,2495,42.68537074148296,-0.05448324810066018,0.9539295051836304,184.02171233095882,09c21b72
0.0003,1.2,60,2069,42.387626872885455,-0.06374230515112947,0.946167324894333,185.06033333081973,09c21b72
0.0003,1.4,45,2307,42.91287386215865,-0.04078755221669444,0.9666807404949479,181.76547897512728,09c21b72
0.0003,1.4,50,2207,42.863615768010874,-0.051332210319144825,0.9582165296374489,202.19776653217892,09c21b72
0.0003,1.4,55,1998,42.592592592592595,-0.05802212120204416,0.952106001737561,188.82527569766566,09c21b72
0.0003,1.4,60,1664,42.1875,-0.06700846792259842,0.9446235615624826,184.77291215095534,09c21b72
0.0004,0.8,45,2488,43.247588424437296,-0.042114233279947656,0.9637790922461867,152.23247001716413,09c21b72
0.0004,0.8,50,2378,43.103448275862064,-0.054254840187079836,0.9537700462813102,185.91682920370056,09c21b72
0.0004,0.8,55,2159,42.797591477535896,-0.06738521641020974,0.941962822423523,173.19100995997124,09c21b72
0.0004,0.8,60,1820,42.417582417582416,-0.07464138608506317,0.9358737004853335,167.19704477279976,09c21b72
0.0004,1.0,45,2488,43.247588424437296,-0.042114233279947656,0.9637790922461867,152.23247001716413,09c21b72
0.0004,1.0,50,2378,43.103448275862064,-0.054254840187079836,0.9537700462813102,185.91682920370056,09c21b72
0.0004,1.0,55,2159,42.797591477535896,-0.06738521641020974,0.941962822423523,173.19100995997124,09c21b72
0.0004,1.0,60,1820,42.417582417582416,-0.07464138608506317,0.9358737004853335,167.19704477279976,09c21b72
0.0004,1.2,45,2488,43.247588424437296,-0.042114233279947656,0.9637790922461867,152.23247001716413,09c21b72
0.0004,1.2,50,2378,43.103448275862064,-0.054254840187079836,0.9537700462813102,185.91682920370056,09c21b72
0.0004,1.2,55,2159,42.797591477535896,-0.06738521641020974,0.941962822423523,173.19100995997124,09c21b72
0.0004,1.2,60,1820,42.417582417582416,-0.07464138608506317,0.9358737004853335,167.19704477279976,09c21b72
0.0004,1.4,45,1992,42.821285140562246,-0.06309795701583538,0.9476357957054835,166.60881556180576,09c21b72
0.0004,1.4,50,1912,42.67782426778243,-0.08158728495926168,0.9328549736496221,194.74803597961014,09c21b72
0.0004,1.4,55,1745,42.636103151862464,-0.07442985461850776,0.9376533914759912,160.55558694617713,09c21b72
0.0004,1.4,60,1474,42.198100407055634,-0.08529176788066418,0.9285730516776072,157.8131868699912,09c21b72
0.0005,0.8,45,2095,43.05489260143198,-0.04607312867103377,0.9598050550502897,140.95493667911217,09c21b72
0.0005,0.8,50,2009,42.95669487307118,-0.05539521771548701,0.9519561201830874,137.99363630982813,09c21b72
0.0005,0.8,55,1847,42.88034650785057,-0.04622360142266155,0.9592575068351998,131.61172811771783,09c21b72
0.0005,0.8,60,1574,42.630241423125796,-0.045332820533628984,0.9599594304652475,142.35429089924625,09c21b72
0.0005,1.0,45,2095,43.05489260143198,-0.04607312867103377,0.9598050550502897,140.95493667911217,09c21b72
0.0005,1.0,50,2009,42.95669487307118,-0.05539521771548701,0.9519561201830874,137.99363630982813,09c21b72
0.0005,1.0,55,1847,42.88034650785057,-0.04622360142266155,0.9592575068351998,131.61172811771783,09c21b72
0.0005,1.0,60,1574,42.630241423125796,-0.045332820533628984,0.9599594304652475,142.35429089924625,09c21b72
0.0005,1.2,45,2095,43.05489260143198,-0.04607312867103377,0.9598050550502897,140.95493667911217,09c21b72
0.0005,1.2,50,2009,42.95669487307118,-0.05539521771548701,0.9519561201830874,137.99363630982813,09c21b72
0.0005,1.2,55,1847,42.88034650785057,-0.04622360142266155,0.9592575068351998,131.61172811771783,09c21b72
0.0005,1.2,60,1574,42.630241423125796,-0.045332820533628984,0.9599594304652475,142.35429089924625,09c21b72
0.0005,1.4,45,1699,42.672160094173044,-0.04901689757712818,0.958107674930255,113.08081790891534,09c21b72
0.0005,1.4,50,1635,42.50764525993883,-0.06674411413965767,0.943343216001369,147.54649189070534,09c21b72
0.0005,1.4,55,1515,42.70627062706271,-0.04168838702497902,0.9637200206029316,110.30922849227528,09c21b72
0.0005,1.4,60,1290,42.32558139534884,-0.053939481290588676,0.9530828714960404,128.61939169292646,09c21b72
