ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown,suspicious_abs_avg_r,suspicious_pf,suspicious_low_trades,valid,scan_id
0.0001,0.8,45,8121,42.70410048023642,-0.034630121313164154,0.9725024737219911,685.6139164861594,False,False,False,True,abb41aef
0.0001,0.8,50,7519,42.42585450192845,-0.04617227416077708,0.96336724710266,725.9040078317158,False,False,False,True,abb41aef
0.0001,0.8,55,6403,41.714821177573015,-0.06557691181486489,0.9480544755272536,673.0182594724495,False,False,False,True,abb41aef
0.0001,0.8,60,4968,41.40499194847021,-0.09018926585871694,0.9285776326444645,646.1562771893898,False,False,False,True,abb41aef
0.0001,1.0,45,8121,42.70410048023642,-0.034630121313164154,0.9725024737219911,685.6139164861594,False,False,False,True,abb41aef
0.0001,1.0,50,7519,42.42585450192845,-0.04617227416077708,0.96336724710266,725.9040078317158,False,False,False,True,abb41aef
0.0001,1.0,55,6403,41.714821177573015,-0.06557691181486489,0.9480544755272536,673.0182594724495,False,False,False,True,abb41aef
0.0001,1.0,60,4968,41.40499194847021,-0.09018926585871694,0.9285776326444645,646.1562771893898,False,False,False,True,abb41aef
0.0001,1.2,45,8121,42.70410048023642,-0.034630121313164154,0.9725024737219911,685.6139164861594,False,False,False,True,abb41aef
0.0001,1.2,50,7519,42.42585450192845,-0.04617227416077708,0.96336724710266,725.9040078317158,False,False,False,True,abb41aef
0.0001,1.2,55,6403,41.714821177573015,-0.06557691181486489,0.9480544755272536,673.0182594724495,False,False,False,True,abb41aef
0.0001,1.2,60,4968,41.40499194847021,-0.09018926585871694,0.9285776326444645,646.1562771893898,False,False,False,True,abb41aef
0.0001,1.4,45,6397,41.42566828200719,-0.09657445878075045,0.9273500106390619,856.5687316380805,False,False,False,True,abb41aef
0.0001,1.4,50,5957,41.1616585529629,-0.10680257511860859,0.919437942861858,877.4750523242501,False,False,False,True,abb41aef
0.0001,1.4,55,5123,40.562170603162215,-0.12211656793522425,0.9079060908219475,816.6033945184016,False,False,False,True,abb41aef
0.0001,1.4,60,4009,40.18458468445997,-0.14973920906238192,0.8874294511272829,762.0110546567462,False,False,False,True,abb41aef
0.0002,0.8,45,6775,42.8339483394834,-0.028060582464404512,0.9772069460375642,561.6601296761168,False,False,False,True,abb41aef
0.0002,0.8,50,6316,42.5110829639012,-0.03818331958450736,0.9690411900398457,564.1351334045742,False,False,False,True,abb41aef
0.0002,0.8,55,5493,41.79865283087566,-0.06581987925644107,0.9470547570228868,610.6671658768742,False,False,False,True,abb41aef
0.0002,0.8,60,4347,41.246836899010816,-0.09570058548344855,0.9235786484635822,564.0262105669284,False,False,False,True,abb41aef
0.0002,1.0,45,6775,42.8339483394834,-0.028060582464404512,0.9772069460375642,561.6601296761168,False,False,False,True,abb41aef
0.0002,1.0,50,6316,42.5110829639012,-0.03818331958450736,0.9690411900398457,564.1351334045742,False,False,False,True,abb41aef
